"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2015,"NJ",47.8,42.8,52.9,997,"","","","$35,000 - $49,999","","(40.130570048, -74.273691288)",34,"INC","INC3550"
2011,"CO",63.6,49,76.1,79,"","","","","American Indian/Alaska Native","(38.843840757, -106.133610921)",8,"RACE","RACENAA"
2011,"OH",49.8,45.7,53.9,1150,"","","","$35,000 - $49,999","","(40.060210141, -82.404260056)",39,"INC","INC3550"
2011,"HI",62.6,59.6,65.5,2413,"65 or older","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR65PLUS"
2013,"MO",43,38.3,47.8,1049,"","","","Data not reported","","(38.635790776, -92.566300053)",29,"INC","INCNR"
2015,"AL",40.9,37.6,44.3,1748,"","","","","Non-Hispanic Black","(32.840571122, -86.631860762)",1,"RACE","RACEBLK"
2013,"AR",49.9,46.3,53.6,1261,"","College graduate","","","","(34.748650124, -92.274490743)",5,"EDU","EDUCOGRAD"
2013,"VA",43.6,29.2,59,67,"","","","","Other","(37.542680674, -78.457890463)",51,"RACE","RACEOTH"
2011,"OR",59.5,54,64.8,688,"","","","Data not reported","","(44.567449424, -120.155031326)",41,"INC","INCNR"
2013,"NY",54,48.6,59.4,547,"18 - 24","","","","","(42.827001032, -75.543970427)",36,"AGEYR","AGEYR1824"
2013,"CA",56.3,55,57.7,10078,"","","","","","(37.638640123, -120.999999538)",6,"OVR","OVERALL"
2015,"SD",56.6,52.3,60.7,1502,"55 - 64","","","","","(44.353130053, -100.373530637)",46,"AGEYR","AGEYR5564"
2011,"MI",44.1,35.6,52.9,262,"","","","","Hispanic","(44.661319543001, -84.71439027)",26,"RACE","RACEHIS"
2013,"MO",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.635790776, -92.566300053)",29,"RACE","RACENAA"
2015,"KS",42.1,38.9,45.3,1201,"","","","","Hispanic","(38.3477403, -98.200781227)",20,"RACE","RACEHIS"
2011,"WV",NA,NA,NA,NA,"","","","","Asian","(38.665510202, -80.712640135)",54,"RACE","RACEASN"
2015,"AL",41.8,37.8,46,1243,"","","","Data not reported","","(32.840571122, -86.631860762)",1,"INC","INCNR"
2013,"NV",41.3,31.9,51.3,169,"","","","","Non-Hispanic Black","(39.49324039, -117.071840564)",32,"RACE","RACEBLK"
2011,"PA",50.6,47.5,53.7,1855,"45 - 54","","","","","(40.793730152, -77.860700294)",42,"AGEYR","AGEYR4554"
2011,"UT",52.8,48.7,56.9,1078,"","","","$25,000 - $34,999","","(39.360700171, -111.587130635)",49,"INC","INC2535"
2015,"SC",43,39.6,46.5,1618,"","","","$15,000 - $24,999","","(33.998821303, -81.045371207)",45,"INC","INC1525"
2013,"WI",53.4,51.3,55.4,5652,"","","","","","(44.393191174, -89.816370742)",55,"OVR","OVERALL"
2011,"OR",61.1,59.3,62.9,5578,"","","","","","(44.567449424, -120.155031326)",41,"OVR","OVERALL"
2013,"HI",59,52.9,64.9,627,"","","","Data not reported","","(21.304850435, -157.857749403)",15,"INC","INCNR"
2011,"IL",50.6,45.5,55.6,693,"35 - 44","","","","","(40.485010283, -88.997710178)",17,"AGEYR","AGEYR3544"
2011,"NE",44.7,43.1,46.3,8253,"","High school graduate","","","","(41.641040988001, -99.365720623)",31,"EDU","EDUHSGRAD"
2015,"WA",60.4,58.1,62.6,3301,"55 - 64","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR5564"
2011,"DC",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.890371385, -77.031961127)",11,"RACE","RACENAA"
2013,"MN",46.3,31.9,61.3,129,"","","","","Other","(46.355648736, -94.794200503)",27,"RACE","RACEOTH"
2013,"KS",50.9,42.6,59.2,209,"","","","","Asian","(38.3477403, -98.200781227)",20,"RACE","RACEASN"
2011,"TX",43.1,40.3,45.9,3122,"","","","","Hispanic","(31.827240407, -99.426770206)",48,"RACE","RACEHIS"
2015,"OR",61.6,57,66,672,"45 - 54","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR4554"
2013,"MT",61.4,57.6,65,1324,"","","","$50,000 - $74,999","","(47.066528972, -109.424420645)",30,"INC","INC5075"
2015,"WA",65.6,63.9,67.3,5311,"65 or older","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR65PLUS"
2011,"NY",52,48.6,55.3,1657,"","Some college or technical school","","","","(42.827001032, -75.543970427)",36,"EDU","EDUCOTEC"
2015,"SC",61.7,59,64.4,2314,"","","","$75,000 or greater","","(33.998821303, -81.045371207)",45,"INC","INC75PLUS"
2015,"AZ",53.8,52,55.6,6824,"","","","","","(34.86597028, -111.763811277)",4,"OVR","OVERALL"
2013,"IA",40.7,38.2,43.2,2553,"","High school graduate","","","","(42.469400913, -93.816490556)",19,"EDU","EDUHSGRAD"
2011,"NJ",55,53.1,57,5381,"","","Male","","","(40.130570048, -74.273691288)",34,"GEN","MALE"
2015,"OH",49.4,45.3,53.6,1862,"","","","Data not reported","","(40.060210141, -82.404260056)",39,"INC","INCNR"
2011,"MS",42.4,40.6,44.3,5287,"","","","","Non-Hispanic White","(32.745510099, -89.538030825)",28,"RACE","RACEWHT"
2015,"KS",50.5,42.3,58.7,206,"","","","","Asian","(38.3477403, -98.200781227)",20,"RACE","RACEASN"
2013,"UT",54.6,51.8,57.2,2030,"","","","$50,000 - $74,999","","(39.360700171, -111.587130635)",49,"INC","INC5075"
2015,"VA",50.5,47.1,54,1409,"45 - 54","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR4554"
2015,"MD",49.2,45.1,53.3,1933,"45 - 54","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR4554"
2011,"NJ",43.9,39.1,48.9,927,"","","","Less than $15,000","","(40.130570048, -74.273691288)",34,"INC","INCLESS15"
2013,"NE",45.3,41.8,48.9,1528,"25 - 34","","","","","(41.641040988001, -99.365720623)",31,"AGEYR","AGEYR2534"
2015,"LA",51.9,47.8,55.9,907,"","","","$75,000 or greater","","(31.312660644, -92.445680071)",22,"INC","INC75PLUS"
2015,"TN",NA,NA,NA,NA,"","","","","Asian","(35.68094058, -85.774490914)",47,"RACE","RACEASN"
2015,"IA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(42.469400913, -93.816490556)",19,"RACE","RACENAA"
2011,"NC",42.7,39,46.6,1811,"","","","$15,000 - $24,999","","(35.466220975, -79.159250463)",37,"INC","INC1525"
2013,"WA",62.6,60.4,64.8,3056,"","","","$75,000 or greater","","(47.522278629, -120.47001079)",53,"INC","INC75PLUS"
2013,"MA",61.8,59.9,63.5,5858,"","College graduate","","","","(42.27687047, -72.082690675)",25,"EDU","EDUCOGRAD"
2015,"TN",34.1,27.8,41,553,"","","","Less than $15,000","","(35.68094058, -85.774490914)",47,"INC","INCLESS15"
2013,"MS",37.4,35.7,39.1,6711,"","","","","","(32.745510099, -89.538030825)",28,"OVR","OVERALL"
2013,"FL",45,41.1,49,2045,"","","","","Hispanic","(28.932040377, -81.928960539)",12,"RACE","RACEHIS"
2011,"WA",59.3,56,62.6,2249,"","","","$50,000 - $74,999","","(47.522278629, -120.47001079)",53,"INC","INC5075"
2015,"DC",57.9,54.5,61.3,3323,"","","","","","(38.890371385, -77.031961127)",11,"OVR","OVERALL"
2011,"SD",46.1,43.9,48.2,7839,"","","","","","(44.353130053, -100.373530637)",46,"OVR","OVERALL"
2013,"CA",64.3,61.8,66.8,3068,"","","","$75,000 or greater","","(37.638640123, -120.999999538)",6,"INC","INC75PLUS"
2015,"FL",56.7,54.5,58.9,3811,"65 or older","","","","","(28.932040377, -81.928960539)",12,"AGEYR","AGEYR65PLUS"
2011,"VA",62.4,59,65.6,1747,"","","","$75,000 or greater","","(37.542680674, -78.457890463)",51,"INC","INC75PLUS"
2015,"MO",51.9,49.3,54.5,2531,"65 or older","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR65PLUS"
2013,"IL",NA,NA,NA,NA,"","","","","Other","(40.485010283, -88.997710178)",17,"RACE","RACEOTH"
2011,"OH",55.1,52.3,57.9,2347,"","Some college or technical school","","","","(40.060210141, -82.404260056)",39,"EDU","EDUCOTEC"
2015,"ND",53.9,50.6,57.2,1474,"","College graduate","","","","(47.475319779, -100.118421049)",38,"EDU","EDUCOGRAD"
2013,"NV",48.3,40.5,56.2,449,"","","","$25,000 - $34,999","","(39.49324039, -117.071840564)",32,"INC","INC2535"
2013,"MI",60.1,57.6,62.5,2697,"","","","$75,000 or greater","","(44.661319543001, -84.71439027)",26,"INC","INC75PLUS"
2011,"PA",49.9,48.4,51.3,8931,"","","","","Non-Hispanic White","(40.793730152, -77.860700294)",42,"RACE","RACEWHT"
2015,"AZ",51,39.8,62.1,137,"","","","","American Indian/Alaska Native","(34.86597028, -111.763811277)",4,"RACE","RACENAA"
2013,"WV",53.2,41,65.1,120,"","","","","2 or more races","(38.665510202, -80.712640135)",54,"RACE","RACE2PLUS"
2011,"ME",56,54.5,57.5,7528,"","","Female","","","(45.254228894001, -68.985031336)",23,"GEN","FEMALE"
2015,"MT",59,57,61,4798,"","","","","Non-Hispanic White","(47.066528972, -109.424420645)",30,"RACE","RACEWHT"
2011,"GA",48.3,44.9,51.8,2015,"","","","","Non-Hispanic Black","(32.839681093, -83.627580346)",13,"RACE","RACEBLK"
2011,"RI",35.6,30.5,41,499,"","Less than high school","","","","(41.708280193, -71.522470314)",44,"EDU","EDUHS"
2013,"WA",57.6,55.4,59.8,3195,"","Some college or technical school","","","","(47.522278629, -120.47001079)",53,"EDU","EDUCOTEC"
2015,"ID",51.3,45.4,57.1,461,"25 - 34","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR2534"
2011,"NH",54.8,51.8,57.9,1419,"55 - 64","","","","","(43.655950113, -71.50036092)",33,"AGEYR","AGEYR5564"
2011,"MD",44,39.5,48.7,1329,"","","","Data not reported","","(39.290580964, -76.609260111)",24,"INC","INCNR"
2011,"AK",63.2,59.1,67.1,1077,"","","","$75,000 or greater","","(64.845079957001, -147.722059036)",2,"INC","INC75PLUS"
2011,"HI",59.4,56,62.6,1796,"55 - 64","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR5564"
2011,"SC",31,17.5,48.9,50,"","","","","Asian","(33.998821303, -81.045371207)",45,"RACE","RACEASN"
2011,"WY",41.5,34.5,48.9,361,"","Less than high school","","","","(43.235541343, -108.109830353)",56,"EDU","EDUHS"
2015,"KS",51.6,50.7,52.5,17192,"","","","","Non-Hispanic White","(38.3477403, -98.200781227)",20,"RACE","RACEWHT"
2011,"AL",53.5,49.6,57.3,1133,"","","","$75,000 or greater","","(32.840571122, -86.631860762)",1,"INC","INC75PLUS"
2015,"NJ",45.7,41.3,50.1,1162,"","","","","Non-Hispanic Black","(40.130570048, -74.273691288)",34,"RACE","RACEBLK"
2011,"NV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.49324039, -117.071840564)",32,"RACE","RACEHPI"
2013,"IN",41.2,37.6,45,1287,"","","","Data not reported","","(39.766910452, -86.149960194)",18,"INC","INCNR"
2011,"CO",64.2,61.1,67.2,1885,"","","","$50,000 - $74,999","","(38.843840757, -106.133610921)",8,"INC","INC5075"
2013,"WV",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.665510202, -80.712640135)",54,"RACE","RACENAA"
2013,"RI",43.6,37.9,49.5,537,"","","","$25,000 - $34,999","","(41.708280193, -71.522470314)",44,"INC","INC2535"
2013,"OK",51.1,48,54.3,1465,"","","","$75,000 or greater","","(35.472031356, -97.521070214)",40,"INC","INC75PLUS"
2015,"VA",50.3,47.3,53.2,2308,"65 or older","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR65PLUS"
2015,"NC",44.6,40.8,48.5,868,"35 - 44","","","","","(35.466220975, -79.159250463)",37,"AGEYR","AGEYR3544"
2011,"IA",46.7,42.9,50.6,868,"35 - 44","","","","","(42.469400913, -93.816490556)",19,"AGEYR","AGEYR3544"
2013,"MI",49,45.4,52.6,1354,"","","","$25,000 - $34,999","","(44.661319543001, -84.71439027)",26,"INC","INC2535"
2011,"OR",56.4,50.1,62.4,597,"","","","$25,000 - $34,999","","(44.567449424, -120.155031326)",41,"INC","INC2535"
2011,"TN",35.6,29.4,42.3,1168,"","","","$15,000 - $24,999","","(35.68094058, -85.774490914)",47,"INC","INC1525"
2015,"ME",53.1,37.9,67.8,65,"","","","","Hispanic","(45.254228894001, -68.985031336)",23,"RACE","RACEHIS"
2015,"MN",56,54.3,57.7,4792,"","Some college or technical school","","","","(46.355648736, -94.794200503)",27,"EDU","EDUCOTEC"
2011,"CO",53.2,49.2,57.1,1624,"","","","$15,000 - $24,999","","(38.843840757, -106.133610921)",8,"INC","INC1525"
2011,"TN",46.7,25.5,69.2,68,"","","","","Hispanic","(35.68094058, -85.774490914)",47,"RACE","RACEHIS"
2015,"AZ",57.2,55.2,59.2,5055,"","","","","Non-Hispanic White","(34.86597028, -111.763811277)",4,"RACE","RACEWHT"
2015,"SD",59.9,56,63.7,1631,"","","","$75,000 or greater","","(44.353130053, -100.373530637)",46,"INC","INC75PLUS"
2015,"MO",45,39.7,50.5,645,"","","","$25,000 - $34,999","","(38.635790776, -92.566300053)",29,"INC","INC2535"
2013,"NY",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(42.827001032, -75.543970427)",36,"RACE","RACENAA"
2015,"LA",41.6,30.4,53.8,98,"","","","","Hispanic","(31.312660644, -92.445680071)",22,"RACE","RACEHIS"
2013,"CO",57.9,53.9,61.8,1108,"","","","$25,000 - $34,999","","(38.843840757, -106.133610921)",8,"INC","INC2535"
2011,"WI",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(44.393191174, -89.816370742)",55,"RACE","RACEHPI"
2011,"IA",47.7,45.7,49.7,4052,"","","Female","","","(42.469400913, -93.816490556)",19,"GEN","FEMALE"
2013,"AK",53.4,48.4,58.3,787,"65 or older","","","","","(64.845079957001, -147.722059036)",2,"AGEYR","AGEYR65PLUS"
2015,"VT",50.3,34.7,65.8,77,"","","","","2 or more races","(43.625381239, -72.517640791)",50,"RACE","RACE2PLUS"
2011,"MO",48.2,44.6,51.8,1311,"55 - 64","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR5564"
2013,"VT",59.5,52,66.6,214,"18 - 24","","","","","(43.625381239, -72.517640791)",50,"AGEYR","AGEYR1824"
2011,"MA",44,39.8,48.4,1504,"","","","","Hispanic","(42.27687047, -72.082690675)",25,"RACE","RACEHIS"
2011,"OH",47.8,42.7,53,805,"","","","","Non-Hispanic Black","(40.060210141, -82.404260056)",39,"RACE","RACEBLK"
2011,"MD",48.4,41.6,55.3,290,"18 - 24","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR1824"
2013,"AL",55.5,51.3,59.6,1005,"","","","$75,000 or greater","","(32.840571122, -86.631860762)",1,"INC","INC75PLUS"
2013,"NE",42,38.8,45.2,2607,"","","","$15,000 - $24,999","","(41.641040988001, -99.365720623)",31,"INC","INC1525"
2013,"GA",61.1,57.8,64.2,1590,"","","","$75,000 or greater","","(32.839681093, -83.627580346)",13,"INC","INC75PLUS"
2013,"IL",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.485010283, -88.997710178)",17,"RACE","RACENAA"
2011,"OH",53.6,51.3,56,3414,"","","Male","","","(40.060210141, -82.404260056)",39,"GEN","MALE"
2011,"ME",47.1,28.2,66.9,54,"","","","","Non-Hispanic Black","(45.254228894001, -68.985031336)",23,"RACE","RACEBLK"
2015,"AL",55.3,41.9,68,87,"","","","","Hispanic","(32.840571122, -86.631860762)",1,"RACE","RACEHIS"
2015,"OK",55.6,51.8,59.4,1314,"","","","$75,000 or greater","","(35.472031356, -97.521070214)",40,"INC","INC75PLUS"
2015,"UT",61.6,59.7,63.4,3718,"","College graduate","","","","(39.360700171, -111.587130635)",49,"EDU","EDUCOGRAD"
2011,"WV",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.665510202, -80.712640135)",54,"RACE","RACENAA"
2015,"WI",56.7,54.1,59.3,3012,"","","Female","","","(44.393191174, -89.816370742)",55,"GEN","FEMALE"
2015,"IA",51.5,48.8,54.2,2030,"65 or older","","","","","(42.469400913, -93.816490556)",19,"AGEYR","AGEYR65PLUS"
2013,"OK",46.7,42.9,50.6,1014,"","","","$50,000 - $74,999","","(35.472031356, -97.521070214)",40,"INC","INC5075"
2015,"TX",62.8,47.9,75.6,136,"","","","","2 or more races","(31.827240407, -99.426770206)",48,"RACE","RACE2PLUS"
2015,"NV",55.6,48.3,62.8,462,"","","","Data not reported","","(39.49324039, -117.071840564)",32,"INC","INCNR"
2013,"OR",61.4,54.3,68,279,"18 - 24","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR1824"
2013,"IA",NA,NA,NA,NA,"","","","","Other","(42.469400913, -93.816490556)",19,"RACE","RACEOTH"
2013,"MD",36.5,32.2,41.1,1318,"","","","$15,000 - $24,999","","(39.290580964, -76.609260111)",24,"INC","INC1525"
2013,"CO",54.6,50.7,58.5,1242,"","","","Data not reported","","(38.843840757, -106.133610921)",8,"INC","INCNR"
2011,"CT",49.6,44.4,54.9,882,"","","","Data not reported","","(41.56266102, -72.649840952)",9,"INC","INCNR"
2015,"ND",48.7,44,53.4,721,"","","","$50,000 - $74,999","","(47.475319779, -100.118421049)",38,"INC","INC5075"
2011,"IA",48.8,45.5,52.1,1210,"45 - 54","","","","","(42.469400913, -93.816490556)",19,"AGEYR","AGEYR4554"
2015,"SD",52.7,48.9,56.5,2075,"","Some college or technical school","","","","(44.353130053, -100.373530637)",46,"EDU","EDUCOTEC"
2013,"DE",43.9,40.4,47.4,1410,"","High school graduate","","","","(39.008830667, -75.577741168)",10,"EDU","EDUHSGRAD"
2013,"NE",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(41.641040988001, -99.365720623)",31,"RACE","RACEHPI"
2013,"CA",49.1,45.7,52.5,1719,"","","","Less than $15,000","","(37.638640123, -120.999999538)",6,"INC","INCLESS15"
2011,"MS",37.5,34.8,40.3,1865,"55 - 64","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR5564"
2013,"WA",56.3,55,57.6,10422,"","","","","","(47.522278629, -120.47001079)",53,"OVR","OVERALL"
2011,"NC",48.1,42.2,54.1,395,"18 - 24","","","","","(35.466220975, -79.159250463)",37,"AGEYR","AGEYR1824"
2011,"WI",43.4,27.7,60.6,64,"","","","","Hispanic","(44.393191174, -89.816370742)",55,"RACE","RACEHIS"
2013,"TX",39.6,34.3,45.2,666,"","","","","Non-Hispanic Black","(31.827240407, -99.426770206)",48,"RACE","RACEBLK"
2011,"ME",66.9,65.2,68.6,4564,"","College graduate","","","","(45.254228894001, -68.985031336)",23,"EDU","EDUCOGRAD"
2013,"TX",48.2,43.3,53.1,640,"18 - 24","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR1824"
2015,"OH",NA,NA,NA,NA,"","","","","Other","(40.060210141, -82.404260056)",39,"RACE","RACEOTH"
2013,"ND",51.1,48.2,54,2191,"","","","$75,000 or greater","","(47.475319779, -100.118421049)",38,"INC","INC75PLUS"
2015,"MI",44.3,40.1,48.6,829,"","","","","Non-Hispanic Black","(44.661319543001, -84.71439027)",26,"RACE","RACEBLK"
2011,"MN",51.7,47.8,55.5,1618,"","","","Data not reported","","(46.355648736, -94.794200503)",27,"INC","INCNR"
2015,"NJ",51.1,48.7,53.5,4119,"","","Male","","","(40.130570048, -74.273691288)",34,"GEN","MALE"
2011,"TX",44.7,40.8,48.6,1340,"25 - 34","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR2534"
2011,"MA",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.27687047, -72.082690675)",25,"RACE","RACEHPI"
2011,"MT",51.7,48.1,55.2,1775,"","","","$15,000 - $24,999","","(47.066528972, -109.424420645)",30,"INC","INC1525"
2013,"CO",59.6,57.3,62,2802,"55 - 64","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR5564"
2015,"NE",51.3,50,52.5,15878,"","","","","","(41.641040988001, -99.365720623)",31,"OVR","OVERALL"
2015,"TX",43.2,39.3,47.2,1509,"35 - 44","","","","","(31.827240407, -99.426770206)",48,"AGEYR","AGEYR3544"
2013,"MA",54.5,53.1,55.9,13145,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2013,"VA",49.9,47.9,52,4389,"","","Female","","","(37.542680674, -78.457890463)",51,"GEN","FEMALE"
2015,"OK",47.5,44.3,50.7,1896,"","Some college or technical school","","","","(35.472031356, -97.521070214)",40,"EDU","EDUCOTEC"
2011,"IA",44.2,41.6,46.7,2355,"","High school graduate","","","","(42.469400913, -93.816490556)",19,"EDU","EDUHSGRAD"
2015,"OH",49.5,47.4,51.7,6313,"","","Female","","","(40.060210141, -82.404260056)",39,"GEN","FEMALE"
2013,"IL",54,50.5,57.6,1402,"","Some college or technical school","","","","(40.485010283, -88.997710178)",17,"EDU","EDUCOTEC"
2015,"NE",47.2,33.8,61.1,160,"","","","","American Indian/Alaska Native","(41.641040988001, -99.365720623)",31,"RACE","RACENAA"
2013,"NM",45.2,40.8,49.6,1147,"","","","Less than $15,000","","(34.520880952, -106.240580985)",35,"INC","INCLESS15"
2011,"IA",45,40.3,49.7,714,"","","","$25,000 - $34,999","","(42.469400913, -93.816490556)",19,"INC","INC2535"
2011,"AZ",59.7,56.4,62.9,2372,"65 or older","","","","","(34.86597028, -111.763811277)",4,"AGEYR","AGEYR65PLUS"
2013,"NH",55.4,53.7,57.2,5768,"","","","","","(43.655950113, -71.50036092)",33,"OVR","OVERALL"
2013,"DE",53.4,50.4,56.4,1902,"","","Male","","","(39.008830667, -75.577741168)",10,"GEN","MALE"
2015,"OH",48.2,43.9,52.6,1053,"35 - 44","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR3544"
2015,"SD",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(44.353130053, -100.373530637)",46,"RACE","RACEBLK"
2013,"NY",45.9,41.5,50.4,887,"","","","$35,000 - $49,999","","(42.827001032, -75.543970427)",36,"INC","INC3550"
2013,"MO",45.8,41,50.6,644,"25 - 34","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR2534"
2011,"RI",51.8,48.2,55.4,1424,"","Some college or technical school","","","","(41.708280193, -71.522470314)",44,"EDU","EDUCOTEC"
2015,"MN",47.3,39.7,55,221,"","","","","Asian","(46.355648736, -94.794200503)",27,"RACE","RACEASN"
2013,"IA",54.6,51.6,57.5,1833,"","","","$75,000 or greater","","(42.469400913, -93.816490556)",19,"INC","INC75PLUS"
2015,"AL",39.3,35.6,43,1219,"","","","$15,000 - $24,999","","(32.840571122, -86.631860762)",1,"INC","INC1525"
2011,"VT",33.5,15.9,57.4,57,"","","","","American Indian/Alaska Native","(43.625381239, -72.517640791)",50,"RACE","RACENAA"
2015,"IN",45.3,43.2,47.5,4655,"","","","","Non-Hispanic White","(39.766910452, -86.149960194)",18,"RACE","RACEWHT"
2013,"TN",36.1,30.4,42.2,475,"","","","$25,000 - $34,999","","(35.68094058, -85.774490914)",47,"INC","INC2535"
2013,"GA",54.3,38.4,69.4,70,"","","","","Other","(32.839681093, -83.627580346)",13,"RACE","RACEOTH"
2011,"CA",65.3,64.1,66.5,10777,"","","","","Non-Hispanic White","(37.638640123, -120.999999538)",6,"RACE","RACEWHT"
2013,"OK",37.9,33.7,42.4,1009,"","","","Less than $15,000","","(35.472031356, -97.521070214)",40,"INC","INCLESS15"
2015,"MN",54,51.1,56.9,1585,"25 - 34","","","","","(46.355648736, -94.794200503)",27,"AGEYR","AGEYR2534"
2015,"MA",49.6,47.5,51.7,4299,"","","Female","","","(42.27687047, -72.082690675)",25,"GEN","FEMALE"
2015,"MN",62.1,60.6,63.5,6062,"","College graduate","","","","(46.355648736, -94.794200503)",27,"EDU","EDUCOGRAD"
2013,"WY",55.8,50.5,60.9,469,"25 - 34","","","","","(43.235541343, -108.109830353)",56,"AGEYR","AGEYR2534"
2015,"OK",44.9,41.7,48.1,1432,"55 - 64","","","","","(35.472031356, -97.521070214)",40,"AGEYR","AGEYR5564"
2011,"SC",52.2,48.3,56.1,1542,"","","","$35,000 - $49,999","","(33.998821303, -81.045371207)",45,"INC","INC3550"
2011,"VT",59.6,58,61.3,6312,"","","","","Non-Hispanic White","(43.625381239, -72.517640791)",50,"RACE","RACEWHT"
2013,"CT",50.9,45.9,56,648,"25 - 34","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR2534"
2015,"MI",55,50.1,59.7,583,"18 - 24","","","","","(44.661319543001, -84.71439027)",26,"AGEYR","AGEYR1824"
2011,"MA",63.5,61.9,65.1,8534,"","College graduate","","","","(42.27687047, -72.082690675)",25,"EDU","EDUCOGRAD"
2011,"HI",60.4,55.8,64.9,1036,"","","","$35,000 - $49,999","","(21.304850435, -157.857749403)",15,"INC","INC3550"
2015,"MS",47.3,43.8,50.8,1563,"","College graduate","","","","(32.745510099, -89.538030825)",28,"EDU","EDUCOGRAD"
2013,"IA",58.2,55.6,60.7,2356,"","College graduate","","","","(42.469400913, -93.816490556)",19,"EDU","EDUCOGRAD"
2015,"LA",42.6,40.1,45.2,2490,"","","Female","","","(31.312660644, -92.445680071)",22,"GEN","FEMALE"
2015,"WA",54.9,49.1,60.5,430,"","","","","Asian","(47.522278629, -120.47001079)",53,"RACE","RACEASN"
2013,"KY",47.3,42.9,51.7,816,"25 - 34","","","","","(37.645970271, -84.774971048)",21,"AGEYR","AGEYR2534"
2013,"VT",NA,NA,NA,NA,"","","","","Other","(43.625381239, -72.517640791)",50,"RACE","RACEOTH"
2013,"MA",44.9,41.1,48.7,1886,"","","","$15,000 - $24,999","","(42.27687047, -72.082690675)",25,"INC","INC1525"
2011,"VA",52.3,48.7,56,1373,"55 - 64","","","","","(37.542680674, -78.457890463)",51,"AGEYR","AGEYR5564"
2013,"PA",46.5,42.9,50,1280,"","","","$35,000 - $49,999","","(40.793730152, -77.860700294)",42,"INC","INC3550"
2011,"CO",59.5,54.8,64.1,1082,"","","","$25,000 - $34,999","","(38.843840757, -106.133610921)",8,"INC","INC2535"
2011,"CT",51.3,48.4,54.1,1948,"65 or older","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR65PLUS"
2015,"OK",47,44.7,49.4,3799,"","","Female","","","(35.472031356, -97.521070214)",40,"GEN","FEMALE"
2015,"CT",52.2,50.3,54.1,5828,"","","Female","","","(41.56266102, -72.649840952)",9,"GEN","FEMALE"
2013,"UT",52.7,49.6,55.9,1585,"","","","$35,000 - $49,999","","(39.360700171, -111.587130635)",49,"INC","INC3550"
2011,"VT",57.1,53.8,60.2,1493,"","Some college or technical school","","","","(43.625381239, -72.517640791)",50,"EDU","EDUCOTEC"
2015,"ME",65.3,63,67.6,3250,"","College graduate","","","","(45.254228894001, -68.985031336)",23,"EDU","EDUCOGRAD"
2015,"MS",NA,NA,NA,NA,"","","","","Hispanic","(32.745510099, -89.538030825)",28,"RACE","RACEHIS"
2011,"AL",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(32.840571122, -86.631860762)",1,"RACE","RACEHPI"
2013,"NV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.49324039, -117.071840564)",32,"RACE","RACEHPI"
2015,"CT",53.6,50,57.2,1711,"","","","Data not reported","","(41.56266102, -72.649840952)",9,"INC","INCNR"
2015,"GA",51.1,47.8,54.3,1609,"","","Male","","","(32.839681093, -83.627580346)",13,"GEN","MALE"
