"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2014,"US",36.2,35.4,36.9,49240,"35 - 44","","","","","",59,"AGEYR","AGEYR3544"
2017,"AR",39.6,32.2,47.6,609,"","","","$35,000 - $49,999","","(34.748650124, -92.274490743)",5,"INC","INC3550"
2017,"VI",NA,NA,NA,NA,"65 or older","","","","","(18.335765, -64.896335)",78,"AGEYR","AGEYR65PLUS"
2017,"MT",39,34.1,44.2,556,"25 - 34","","","","","(47.066528972, -109.424420645)",30,"AGEYR","AGEYR2534"
2017,"NC",40.3,37.6,43,2085,"","","Male","","","(35.466220975, -79.159250463)",37,"GEN","MALE"
2017,"MA",35.4,32.5,38.4,2417,"","","","$75,000 or greater","","(42.27687047, -72.082690675)",25,"INC","INC75PLUS"
2017,"HI",33.5,29.8,37.3,953,"35 - 44","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR3544"
2017,"SD",27.4,20.4,35.7,584,"","","","Less than $15,000","","(44.353130053, -100.373530637)",46,"INC","INCLESS15"
2017,"ME",28.3,22.1,35.3,328,"18 - 24","","","","","(45.254228894001, -68.985031336)",23,"AGEYR","AGEYR1824"
2017,"MD",34.8,30.3,39.5,1190,"","","","$35,000 - $49,999","","(39.290580964, -76.609260111)",24,"INC","INC3550"
2017,"NJ",38.1,35.6,40.6,3806,"","","","$75,000 or greater","","(40.130570048, -74.273691288)",34,"INC","INC75PLUS"
2017,"WA",36.7,33.9,39.5,1758,"45 - 54","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR4554"
2017,"MS",38.7,35.6,41.8,1950,"","","Male","","","(32.745510099, -89.538030825)",28,"GEN","MALE"
2017,"RI",20.5,14.7,27.9,223,"18 - 24","","","","","(41.708280193, -71.522470314)",44,"AGEYR","AGEYR1824"
2017,"DC",33,29.8,36.4,1181,"65 or older","","","","","(38.890371385, -77.031961127)",11,"AGEYR","AGEYR65PLUS"
2017,"AL",30.3,24.2,37.1,315,"18 - 24","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR1824"
2017,"MD",39,32.4,46,336,"","","","","Hispanic","(39.290580964, -76.609260111)",24,"RACE","RACEHIS"
2017,"ID",36.3,30.9,42.2,444,"25 - 34","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR2534"
2017,"ID",38.7,34,43.6,730,"","","","$35,000 - $49,999","","(43.682630005, -114.363730042)",16,"INC","INC3550"
2017,"US",40.7,40.2,41.2,187637,"","","Male","","","",59,"GEN","MALE"
2014,"UT",NA,NA,NA,NA,"","","","","Other","(39.360700171, -111.587130635)",49,"RACE","RACEOTH"
2017,"MO",40.7,38.4,43.1,3119,"","","Male","","","(38.635790776, -92.566300053)",29,"GEN","MALE"
2017,"KS",32.7,30.4,35,2179,"25 - 34","","","","","(38.3477403, -98.200781227)",20,"AGEYR","AGEYR2534"
2017,"GA",27.9,25.9,30.1,2966,"","","Female","","","(32.839681093, -83.627580346)",13,"GEN","FEMALE"
2017,"CA",23.5,20,27.5,797,"18 - 24","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR1824"
2017,"OR",35.4,28.8,42.5,252,"","","","","2 or more races","(44.567449424, -120.155031326)",41,"RACE","RACE2PLUS"
2017,"VI",NA,NA,NA,NA,"","","Female","","","(18.335765, -64.896335)",78,"GEN","FEMALE"
2017,"NM",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(34.520880952, -106.240580985)",35,"RACE","RACEHPI"
2015,"US",34.2,33.4,35,37389,"25 - 34","","","","","",59,"AGEYR","AGEYR2534"
2017,"TX",32.8,27,39.2,1086,"","","","$25,000 - $34,999","","(31.827240407, -99.426770206)",48,"INC","INC2535"
2017,"AL",34.4,28.8,40.5,543,"","","","$25,000 - $34,999","","(32.840571122, -86.631860762)",1,"INC","INC2535"
2017,"ID",38.8,33.4,44.4,550,"","","","$25,000 - $34,999","","(43.682630005, -114.363730042)",16,"INC","INC2535"
2014,"MS",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(32.745510099, -89.538030825)",28,"RACE","RACENAA"
2017,"MO",29.6,25.6,34,701,"25 - 34","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR2534"
2017,"AL",34.5,30.2,39.1,735,"","","","$50,000 - $74,999","","(32.840571122, -86.631860762)",1,"INC","INC5075"
2017,"MD",29.2,27.5,31,7090,"","","Female","","","(39.290580964, -76.609260111)",24,"GEN","FEMALE"
2017,"PA",36.9,34.2,39.8,1810,"","High school graduate","","","","(40.793730152, -77.860700294)",42,"EDU","EDUHSGRAD"
2014,"MA",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.27687047, -72.082690675)",25,"RACE","RACEHPI"
2017,"OR",32.9,28.6,37.5,616,"","","","$35,000 - $49,999","","(44.567449424, -120.155031326)",41,"INC","INC3550"
2017,"MO",36.4,34.7,38.1,5844,"","","","","Non-Hispanic White","(38.635790776, -92.566300053)",29,"RACE","RACEWHT"
2017,"MO",30.2,26.4,34.2,1144,"","","","Data not reported","","(38.635790776, -92.566300053)",29,"INC","INCNR"
2017,"DE",36.7,34.1,39.3,2534,"","","","","Non-Hispanic White","(39.008830667, -75.577741168)",10,"RACE","RACEWHT"
2017,"US",26.4,25.4,27.4,23516,"18 - 24","","","","","",59,"AGEYR","AGEYR1824"
2013,"PR",40.6,36.8,44.5,977,"45 - 54","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR4554"
2017,"ID",30.8,26.1,35.8,716,"","","","$15,000 - $24,999","","(43.682630005, -114.363730042)",16,"INC","INC1525"
2014,"VT",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(43.625381239, -72.517640791)",50,"RACE","RACENAA"
2014,"GU",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(13.444304, 144.793731)",66,"RACE","RACENAA"
2017,"OR",26.5,21.2,32.7,315,"18 - 24","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR1824"
2017,"UT",36.5,34.5,38.5,3211,"","","","$75,000 or greater","","(39.360700171, -111.587130635)",49,"INC","INC75PLUS"
2017,"MN",36.4,31.1,42.1,445,"","","","","Hispanic","(46.355648736, -94.794200503)",27,"RACE","RACEHIS"
2017,"MA",29,22.7,36.3,430,"","","","$25,000 - $34,999","","(42.27687047, -72.082690675)",25,"INC","INC2535"
2017,"MA",35.6,33.7,37.5,6272,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2017,"UT",38.9,37,40.8,3501,"","College graduate","","","","(39.360700171, -111.587130635)",49,"EDU","EDUCOGRAD"
2017,"ME",33,27.8,38.7,795,"","","","Less than $15,000","","(45.254228894001, -68.985031336)",23,"INC","INCLESS15"
2017,"OK",35.5,29,42.7,316,"","","","","2 or more races","(35.472031356, -97.521070214)",40,"RACE","RACE2PLUS"
2014,"VA",NA,NA,NA,NA,"","","","","Other","(37.542680674, -78.457890463)",51,"RACE","RACEOTH"
2017,"NC",34.8,32.6,37,2993,"","","","","Non-Hispanic White","(35.466220975, -79.159250463)",37,"RACE","RACEWHT"
2017,"MD",36.7,34,39.6,2825,"","Some college or technical school","","","","(39.290580964, -76.609260111)",24,"EDU","EDUCOTEC"
2014,"ME",NA,NA,NA,NA,"","","","","Asian","(45.254228894001, -68.985031336)",23,"RACE","RACEASN"
2017,"HI",34.1,31.3,36.9,2366,"65 or older","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR65PLUS"
2017,"IA",33.2,29.9,36.7,860,"35 - 44","","","","","(42.469400913, -93.816490556)",19,"AGEYR","AGEYR3544"
2017,"OR",41.1,38.8,43.4,2234,"","","Male","","","(44.567449424, -120.155031326)",41,"GEN","MALE"
2017,"TN",36.2,32.1,40.5,929,"45 - 54","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR4554"
2017,"IL",NA,NA,NA,NA,"","","","","Other","(40.485010283, -88.997710178)",17,"RACE","RACEOTH"
2017,"ME",46.6,31.1,62.7,96,"","","","","American Indian/Alaska Native","(45.254228894001, -68.985031336)",23,"RACE","RACENAA"
2017,"US",36.3,35.4,37.1,46647,"35 - 44","","","","","",59,"AGEYR","AGEYR3544"
2017,"DE",37,31.2,43.1,516,"","","","$15,000 - $24,999","","(39.008830667, -75.577741168)",10,"INC","INC1525"
2017,"ND",NA,NA,NA,NA,"","","","","Asian","(47.475319779, -100.118421049)",38,"RACE","RACEASN"
2017,"FL",36.5,33.8,39.3,5942,"","College graduate","","","","(28.932040377, -81.928960539)",12,"EDU","EDUCOGRAD"
2017,"LA",32.4,26.6,38.7,386,"","","","$25,000 - $34,999","","(31.312660644, -92.445680071)",22,"INC","INC2535"
2017,"NY",31.1,27.4,35,1097,"","","","Less than $15,000","","(42.827001032, -75.543970427)",36,"INC","INCLESS15"
2017,"SD",31.4,25.8,37.6,622,"25 - 34","","","","","(44.353130053, -100.373530637)",46,"AGEYR","AGEYR2534"
2017,"IN",34.5,33.3,35.7,10930,"","","","","Non-Hispanic White","(39.766910452, -86.149960194)",18,"RACE","RACEWHT"
2017,"RI",39.7,34.3,45.4,487,"35 - 44","","","","","(41.708280193, -71.522470314)",44,"AGEYR","AGEYR3544"
2017,"TN",31.7,19.1,47.7,92,"","","","","2 or more races","(35.68094058, -85.774490914)",47,"RACE","RACE2PLUS"
2017,"SC",36.9,34.7,39.1,3404,"","College graduate","","","","(33.998821303, -81.045371207)",45,"EDU","EDUCOGRAD"
2017,"WI",27.6,21.3,34.9,321,"","","","Less than $15,000","","(44.393191174, -89.816370742)",55,"INC","INCLESS15"
2017,"OK",NA,NA,NA,NA,"","","","","Other","(35.472031356, -97.521070214)",40,"RACE","RACEOTH"
2017,"MO",39.7,37.2,42.3,2718,"65 or older","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR65PLUS"
2017,"LA",33.7,18.8,52.7,66,"","","","","American Indian/Alaska Native","(31.312660644, -92.445680071)",22,"RACE","RACENAA"
2017,"CO",52.8,37.5,67.6,62,"","","","","Other","(38.843840757, -106.133610921)",8,"RACE","RACEOTH"
2017,"AZ",35.9,30.7,41.5,561,"","","","","American Indian/Alaska Native","(34.86597028, -111.763811277)",4,"RACE","RACENAA"
2017,"VI",NA,NA,NA,NA,"","","","Data not reported","","(18.335765, -64.896335)",78,"INC","INCNR"
2017,"OR",36.3,29.8,43.3,258,"","Less than high school","","","","(44.567449424, -120.155031326)",41,"EDU","EDUHS"
2017,"AZ",41.1,39.6,42.6,6626,"","","Male","","","(34.86597028, -111.763811277)",4,"GEN","MALE"
2017,"MI",30.4,27.4,33.4,1481,"","","","Data not reported","","(44.661319543001, -84.71439027)",26,"INC","INCNR"
2017,"NC",33.2,27.5,39.4,442,"","Less than high school","","","","(35.466220975, -79.159250463)",37,"EDU","EDUHS"
2017,"UT",39.8,36.7,42.9,1535,"","","","$50,000 - $74,999","","(39.360700171, -111.587130635)",49,"INC","INC5075"
2017,"LA",36.8,33.6,40.1,1315,"65 or older","","","","","(31.312660644, -92.445680071)",22,"AGEYR","AGEYR65PLUS"
2017,"CA",30.9,21.7,41.8,139,"","","","","Other","(37.638640123, -120.999999538)",6,"RACE","RACEOTH"
2017,"GA",34.7,29.9,39.9,584,"","","","$35,000 - $49,999","","(32.839681093, -83.627580346)",13,"INC","INC3550"
2017,"HI",45.6,29.9,62.1,63,"","","","","Non-Hispanic Black","(21.304850435, -157.857749403)",15,"RACE","RACEBLK"
2017,"KS",39.2,37.8,40.6,6500,"65 or older","","","","","(38.3477403, -98.200781227)",20,"AGEYR","AGEYR65PLUS"
2011,"ND",38.5,35.3,41.7,1458,"","High school graduate","","","","(47.475319779, -100.118421049)",38,"EDU","EDUHSGRAD"
2015,"GU",35.9,27.1,45.9,207,"65 or older","","","","","(13.444304, 144.793731)",66,"AGEYR","AGEYR65PLUS"
2017,"WI",36.9,32.1,41.9,641,"35 - 44","","","","","(44.393191174, -89.816370742)",55,"AGEYR","AGEYR3544"
2017,"MT",30.2,19.9,42.8,104,"","","","","Hispanic","(47.066528972, -109.424420645)",30,"RACE","RACEHIS"
2017,"VT",37,33.7,40.4,1428,"","Some college or technical school","","","","(43.625381239, -72.517640791)",50,"EDU","EDUCOTEC"
2017,"CA",36.7,33.5,40.1,1449,"25 - 34","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR2534"
2014,"WY",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(43.235541343, -108.109830353)",56,"RACE","RACEHPI"
2017,"MA",35.5,28.5,43.1,304,"","Less than high school","","","","(42.27687047, -72.082690675)",25,"EDU","EDUHS"
2017,"VI",NA,NA,NA,NA,"","","","","","(18.335765, -64.896335)",78,"OVR","OVERALL"
2017,"MO",38.1,34.7,41.6,1401,"55 - 64","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR5564"
2017,"MT",37.8,33.2,42.5,734,"45 - 54","","","","","(47.066528972, -109.424420645)",30,"AGEYR","AGEYR4554"
2017,"MI",NA,NA,NA,NA,"","","","","Other","(44.661319543001, -84.71439027)",26,"RACE","RACEOTH"
2017,"NM",35.2,30,40.7,699,"","","","Data not reported","","(34.520880952, -106.240580985)",35,"INC","INCNR"
2017,"OK",33.3,31.6,35.1,4698,"","","","","Non-Hispanic White","(35.472031356, -97.521070214)",40,"RACE","RACEWHT"
2017,"CO",40.1,38,42.1,3007,"65 or older","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR65PLUS"
2017,"OK",38.9,34.4,43.6,759,"","","","$35,000 - $49,999","","(35.472031356, -97.521070214)",40,"INC","INC3550"
2017,"MT",37.7,34.6,40.8,1785,"","Some college or technical school","","","","(47.066528972, -109.424420645)",30,"EDU","EDUCOTEC"
2017,"NE",32.3,22.2,44.4,182,"","","","","American Indian/Alaska Native","(41.641040988001, -99.365720623)",31,"RACE","RACENAA"
2017,"MS",30.5,15.2,51.7,58,"","","","","American Indian/Alaska Native","(32.745510099, -89.538030825)",28,"RACE","RACENAA"
2014,"ME",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(45.254228894001, -68.985031336)",23,"RACE","RACEHPI"
2017,"OH",35.3,26.3,45.5,189,"","","","","Hispanic","(40.060210141, -82.404260056)",39,"RACE","RACEHIS"
2014,"MN",NA,NA,NA,NA,"","","","","Other","(46.355648736, -94.794200503)",27,"RACE","RACEOTH"
2017,"MA",29.1,26.6,31.7,3349,"","","Female","","","(42.27687047, -72.082690675)",25,"GEN","FEMALE"
2017,"TN",33.6,30.3,37,1392,"","Some college or technical school","","","","(35.68094058, -85.774490914)",47,"EDU","EDUCOTEC"
2017,"US",37.3,36.7,37.8,155016,"","College graduate","","","","",59,"EDU","EDUCOGRAD"
2011,"PA",38.7,36.1,41.4,2359,"55 - 64","","","","","(40.793730152, -77.860700294)",42,"AGEYR","AGEYR5564"
2015,"VA",33.6,29.6,37.9,1013,"","","","$15,000 - $24,999","","(37.542680674, -78.457890463)",51,"INC","INC1525"
2015,"CA",39.1,28,51.5,96,"","","","","American Indian/Alaska Native","(37.638640123, -120.999999538)",6,"RACE","RACENAA"
2012,"UT",36.2,33.5,38.9,2018,"","","","$50,000 - $74,999","","(39.360700171, -111.587130635)",49,"INC","INC5075"
2013,"MD",30.2,16.1,49.4,63,"","","","","American Indian/Alaska Native","(39.290580964, -76.609260111)",24,"RACE","RACENAA"
2014,"WI",27.1,21.6,33.5,561,"","","","Less than $15,000","","(44.393191174, -89.816370742)",55,"INC","INCLESS15"
2015,"RI",37.9,32.4,43.8,713,"","","","$50,000 - $74,999","","(41.708280193, -71.522470314)",44,"INC","INC5075"
2014,"LA",29.7,25.8,33.8,851,"","","","Less than $15,000","","(31.312660644, -92.445680071)",22,"INC","INCLESS15"
2015,"FL",41.4,36.7,46.2,654,"25 - 34","","","","","(28.932040377, -81.928960539)",12,"AGEYR","AGEYR2534"
2011,"OH",38.4,36.1,40.7,2904,"","College graduate","","","","(40.060210141, -82.404260056)",39,"EDU","EDUCOGRAD"
2013,"IL",36.2,30.4,42.5,459,"","","","","Non-Hispanic Black","(40.485010283, -88.997710178)",17,"RACE","RACEBLK"
2013,"ND",36.6,35,38.2,7413,"","","","","","(47.475319779, -100.118421049)",38,"OVR","OVERALL"
2013,"AR",31.1,28.8,33.5,3043,"","","Female","","","(34.748650124, -92.274490743)",5,"GEN","FEMALE"
2015,"RI",34.3,27.9,41.3,471,"","","","$25,000 - $34,999","","(41.708280193, -71.522470314)",44,"INC","INC2535"
2013,"CT",37.4,33.3,41.6,927,"35 - 44","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR3544"
2012,"TN",31.2,27.3,35.5,762,"35 - 44","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR3544"
2014,"TX",31,27.3,35,1481,"","","","Less than $15,000","","(31.827240407, -99.426770206)",48,"INC","INCLESS15"
2012,"OH",38.4,36.1,40.8,2929,"55 - 64","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR5564"
2015,"OK",36.1,28.7,44.2,256,"","","","","Hispanic","(35.472031356, -97.521070214)",40,"RACE","RACEHIS"
2013,"MT",43.1,41.1,45,4271,"","","Male","","","(47.066528972, -109.424420645)",30,"GEN","MALE"
2015,"NJ",41.2,35.3,47.3,641,"","Less than high school","","","","(40.130570048, -74.273691288)",34,"EDU","EDUHS"
2015,"HI",28,25.9,30.1,3533,"","","Female","","","(21.304850435, -157.857749403)",15,"GEN","FEMALE"
2013,"SD",35.3,28.5,42.7,660,"","","","","American Indian/Alaska Native","(44.353130053, -100.373530637)",46,"RACE","RACENAA"
2011,"TN",37.4,29,46.6,529,"","","","$25,000 - $34,999","","(35.68094058, -85.774490914)",47,"INC","INC2535"
2015,"FL",35.5,31.1,40,813,"","","","","Non-Hispanic Black","(28.932040377, -81.928960539)",12,"RACE","RACEBLK"
2012,"MS",35.6,32.7,38.6,1854,"","College graduate","","","","(32.745510099, -89.538030825)",28,"EDU","EDUCOGRAD"
2014,"NE",37.2,34.8,39.7,3303,"45 - 54","","","","","(41.641040988001, -99.365720623)",31,"AGEYR","AGEYR4554"
2013,"HI",28.7,14.4,49.1,71,"","","","","Other","(21.304850435, -157.857749403)",15,"RACE","RACEOTH"
2011,"TX",34.7,32,37.6,3564,"","Some college or technical school","","","","(31.827240407, -99.426770206)",48,"EDU","EDUCOTEC"
2014,"GA",35.8,31.4,40.5,733,"","","","$50,000 - $74,999","","(32.839681093, -83.627580346)",13,"INC","INC5075"
2015,"VA",34.5,31.8,37.3,2098,"","High school graduate","","","","(37.542680674, -78.457890463)",51,"EDU","EDUHSGRAD"
2013,"KY",30.1,28.4,31.9,6529,"","","Female","","","(37.645970271, -84.774971048)",21,"GEN","FEMALE"
2012,"DC",28,20.9,36.3,243,"","Less than high school","","","","(38.890371385, -77.031961127)",11,"EDU","EDUHS"
2012,"AZ",32.9,27.7,38.6,848,"","","","Less than $15,000","","(34.86597028, -111.763811277)",4,"INC","INCLESS15"
2011,"MI",37.1,24.1,52.3,148,"","","","","American Indian/Alaska Native","(44.661319543001, -84.71439027)",26,"RACE","RACENAA"
2015,"NV",22.2,12.9,35.5,78,"","","","","Asian","(39.49324039, -117.071840564)",32,"RACE","RACEASN"
2015,"FL",35.3,31.9,38.9,1194,"45 - 54","","","","","(28.932040377, -81.928960539)",12,"AGEYR","AGEYR4554"
2011,"DC",34.9,31.6,38.4,1716,"","","Male","","","(38.890371385, -77.031961127)",11,"GEN","MALE"
2011,"MS",30.2,27,33.6,1380,"","Less than high school","","","","(32.745510099, -89.538030825)",28,"EDU","EDUHS"
2013,"WA",33.5,31.1,36,2437,"","High school graduate","","","","(47.522278629, -120.47001079)",53,"EDU","EDUHSGRAD"
2011,"NJ",39,37,41.1,4662,"","","","$75,000 or greater","","(40.130570048, -74.273691288)",34,"INC","INC75PLUS"
2013,"SC",25.2,14,41,59,"","","","","Asian","(33.998821303, -81.045371207)",45,"RACE","RACEASN"
2012,"CA",40.8,39.1,42.6,5952,"","","Male","","","(37.638640123, -120.999999538)",6,"GEN","MALE"
2012,"MD",33.5,28.9,38.4,1399,"","","","$15,000 - $24,999","","(39.290580964, -76.609260111)",24,"INC","INC1525"
2013,"MD",32.4,27.7,37.4,974,"","","","$25,000 - $34,999","","(39.290580964, -76.609260111)",24,"INC","INC2535"
2011,"ID",30.8,18.8,46,84,"","","","","2 or more races","(43.682630005, -114.363730042)",16,"RACE","RACE2PLUS"
2013,"MA",34.4,33.1,35.6,13883,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2015,"MN",37.4,35.6,39.3,3800,"","High school graduate","","","","(46.355648736, -94.794200503)",27,"EDU","EDUHSGRAD"
2015,"FL",37.3,35.8,38.7,8985,"","","","","","(28.932040377, -81.928960539)",12,"OVR","OVERALL"
2015,"OK",35.1,33.4,36.8,6521,"","","","","","(35.472031356, -97.521070214)",40,"OVR","OVERALL"
2013,"VA",37.3,35.6,38.9,5968,"","","","","Non-Hispanic White","(37.542680674, -78.457890463)",51,"RACE","RACEWHT"
2013,"CA",37.3,33.4,41.3,1178,"","","","$35,000 - $49,999","","(37.638640123, -120.999999538)",6,"INC","INC3550"
2012,"DE",41.4,36.4,46.6,615,"35 - 44","","","","","(39.008830667, -75.577741168)",10,"AGEYR","AGEYR3544"
2015,"AL",37.8,35.4,40.3,2487,"65 or older","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR65PLUS"
2013,"AL",30.9,28.8,33,4065,"","","Female","","","(32.840571122, -86.631860762)",1,"GEN","FEMALE"
2015,"TN",34.3,31.1,37.7,1778,"","High school graduate","","","","(35.68094058, -85.774490914)",47,"EDU","EDUHSGRAD"
2014,"KS",36.5,34,39.1,1955,"","","","$50,000 - $74,999","","(38.3477403, -98.200781227)",20,"INC","INC5075"
2014,"TN",40.7,36,45.6,810,"","","","$75,000 or greater","","(35.68094058, -85.774490914)",47,"INC","INC75PLUS"
2015,"TN",31.9,26.6,37.8,432,"25 - 34","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR2534"
2013,"AK",37.5,32.7,42.6,695,"35 - 44","","","","","(64.845079957001, -147.722059036)",2,"AGEYR","AGEYR3544"
2011,"LA",35.9,33.1,38.8,2375,"55 - 64","","","","","(31.312660644, -92.445680071)",22,"AGEYR","AGEYR5564"
2012,"HI",33.6,30.9,36.4,2329,"","","","","Asian","(21.304850435, -157.857749403)",15,"RACE","RACEASN"
2011,"WY",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(43.235541343, -108.109830353)",56,"RACE","RACEBLK"
2011,"RI",42.2,39,45.4,1670,"","","","$75,000 or greater","","(41.708280193, -71.522470314)",44,"INC","INC75PLUS"
2012,"ND",38.4,34.4,42.6,829,"45 - 54","","","","","(47.475319779, -100.118421049)",38,"AGEYR","AGEYR4554"
2015,"MA",31.9,28.8,35.2,1490,"","","","Data not reported","","(42.27687047, -72.082690675)",25,"INC","INCNR"
2011,"WV",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(38.665510202, -80.712640135)",54,"RACE","RACEHPI"
2015,"MD",33.8,29.4,38.5,2046,"","","","Data not reported","","(39.290580964, -76.609260111)",24,"INC","INCNR"
2011,"CA",34.5,32.8,36.2,5375,"","Some college or technical school","","","","(37.638640123, -120.999999538)",6,"EDU","EDUCOTEC"
2012,"WY",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(43.235541343, -108.109830353)",56,"RACE","RACEBLK"
2015,"AL",29.4,26.6,32.4,1876,"","","","","Non-Hispanic Black","(32.840571122, -86.631860762)",1,"RACE","RACEBLK"
2011,"OR",36.5,33.4,39.6,1434,"55 - 64","","","","","(44.567449424, -120.155031326)",41,"AGEYR","AGEYR5564"
2014,"ID",36.7,22.4,53.7,56,"","","","","American Indian/Alaska Native","(43.682630005, -114.363730042)",16,"RACE","RACENAA"
2011,"FL",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(28.932040377, -81.928960539)",12,"RACE","RACEHPI"
2014,"IA",26.2,14.7,42,54,"","","","","2 or more races","(42.469400913, -93.816490556)",19,"RACE","RACE2PLUS"
2011,"NC",44.8,37.7,52.1,433,"","","","","Hispanic","(35.466220975, -79.159250463)",37,"RACE","RACEHIS"
2015,"FL",42.2,38.4,46,1119,"","","","","Hispanic","(28.932040377, -81.928960539)",12,"RACE","RACEHIS"
2012,"NJ",35.6,31.4,40,1052,"","","","Less than $15,000","","(40.130570048, -74.273691288)",34,"INC","INCLESS15"
2015,"NV",39.7,34.9,44.8,900,"","College graduate","","","","(39.49324039, -117.071840564)",32,"EDU","EDUCOGRAD"
2015,"MS",40.8,36.4,45.2,910,"","","","$75,000 or greater","","(32.745510099, -89.538030825)",28,"INC","INC75PLUS"
2013,"TN",NA,NA,NA,NA,"","","","","Asian","(35.68094058, -85.774490914)",47,"RACE","RACEASN"
2014,"WA",36.1,34.7,37.5,8009,"","","","","Non-Hispanic White","(47.522278629, -120.47001079)",53,"RACE","RACEWHT"
2015,"WV",38.7,25.7,53.5,60,"","","","","2 or more races","(38.665510202, -80.712640135)",54,"RACE","RACE2PLUS"
2013,"OK",38.1,33.8,42.6,862,"","","","$25,000 - $34,999","","(35.472031356, -97.521070214)",40,"INC","INC2535"
2015,"CO",37.2,34.7,39.7,3388,"","Some college or technical school","","","","(38.843840757, -106.133610921)",8,"EDU","EDUCOTEC"
2014,"WI",42,23.8,62.7,50,"","","","","Other","(44.393191174, -89.816370742)",55,"RACE","RACEOTH"
2011,"WV",29,20.1,40,122,"","","","","Non-Hispanic Black","(38.665510202, -80.712640135)",54,"RACE","RACEBLK"
2011,"ID",48.1,31,65.7,71,"","","","","American Indian/Alaska Native","(43.682630005, -114.363730042)",16,"RACE","RACENAA"
2012,"MO",38.2,33.6,42.9,696,"35 - 44","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR3544"
2014,"TX",35.3,32.8,37.8,3611,"","Some college or technical school","","","","(31.827240407, -99.426770206)",48,"EDU","EDUCOTEC"
2014,"ME",36,33.6,38.4,2609,"","High school graduate","","","","(45.254228894001, -68.985031336)",23,"EDU","EDUHSGRAD"
2011,"TN",33.1,27.1,39.8,593,"35 - 44","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR3544"
2012,"CT",23.6,14.1,36.7,72,"","","","","2 or more races","(41.56266102, -72.649840952)",9,"RACE","RACE2PLUS"
2014,"CT",39.1,33.5,45.1,463,"","Less than high school","","","","(41.56266102, -72.649840952)",9,"EDU","EDUHS"
2015,"NJ",35.8,29,43.3,579,"","","","Less than $15,000","","(40.130570048, -74.273691288)",34,"INC","INCLESS15"
2012,"TN",35,22.5,49.9,66,"","","","","Hispanic","(35.68094058, -85.774490914)",47,"RACE","RACEHIS"
2015,"FL",39.7,34.6,45,635,"","Less than high school","","","","(28.932040377, -81.928960539)",12,"EDU","EDUHS"
2014,"SD",35,31.9,38.3,2292,"","College graduate","","","","(44.353130053, -100.373530637)",46,"EDU","EDUCOGRAD"
2012,"MD",38.7,36.5,40.9,4373,"","","","$75,000 or greater","","(39.290580964, -76.609260111)",24,"INC","INC75PLUS"
2014,"NE",36.5,32.1,41,1209,"","Less than high school","","","","(41.641040988001, -99.365720623)",31,"EDU","EDUHS"
2015,"MT",22.2,16.9,28.6,284,"18 - 24","","","","","(47.066528972, -109.424420645)",30,"AGEYR","AGEYR1824"
2012,"NY",37.2,32.5,42.2,839,"","","","$15,000 - $24,999","","(42.827001032, -75.543970427)",36,"INC","INC1525"
2012,"OR",36.2,33.6,38.8,1983,"","College graduate","","","","(44.567449424, -120.155031326)",41,"EDU","EDUCOGRAD"
