"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2015,"LA",24.5,21.2,28.2,929,"","","","$75,000 or greater","","(31.312660644, -92.445680071)",22,"INC","INC75PLUS"
2011,"MO",38.1,32.9,43.6,756,"","","","Less than $15,000","","(38.635790776, -92.566300053)",29,"INC","INCLESS15"
2015,"NV",25.5,16.6,37.1,175,"","","","Less than $15,000","","(39.49324039, -117.071840564)",32,"INC","INCLESS15"
2012,"SC",21.1,18.5,23.9,1477,"35 - 44","","","","","(33.998821303, -81.045371207)",45,"AGEYR","AGEYR3544"
2013,"KS",25.7,25,26.5,19206,"","","","","Non-Hispanic White","(38.3477403, -98.200781227)",20,"RACE","RACEWHT"
2013,"AK",29.6,22.7,37.5,358,"","","","Less than $15,000","","(64.845079957001, -147.722059036)",2,"INC","INCLESS15"
2015,"UT",18.4,11.5,28.1,109,"","","","","Asian","(39.360700171, -111.587130635)",49,"RACE","RACEASN"
2015,"WY",35.7,26.4,46.3,182,"","","","","Hispanic","(43.235541343, -108.109830353)",56,"RACE","RACEHIS"
2014,"AR",28,23.2,33.4,638,"","","","$35,000 - $49,999","","(34.748650124, -92.274490743)",5,"INC","INC3550"
2014,"DE",24.9,23.1,26.9,4293,"","","","","","(39.008830667, -75.577741168)",10,"OVR","OVERALL"
2013,"OR",36.6,29.3,44.6,249,"","Less than high school","","","","(44.567449424, -120.155031326)",41,"EDU","EDUHS"
2013,"NJ",27.6,25,30.4,2540,"55 - 64","","","","","(40.130570048, -74.273691288)",34,"AGEYR","AGEYR5564"
2015,"KS",18.5,13.2,25.4,217,"","","","","Asian","(38.3477403, -98.200781227)",20,"RACE","RACEASN"
2014,"NH",24.3,21.8,27,1754,"","High school graduate","","","","(43.655950113, -71.50036092)",33,"EDU","EDUHSGRAD"
2015,"WV",36.7,34.1,39.3,1767,"65 or older","","","","","(38.665510202, -80.712640135)",54,"AGEYR","AGEYR65PLUS"
2011,"MN",37.6,30.9,44.8,378,"","","","","Hispanic","(46.355648736, -94.794200503)",27,"RACE","RACEHIS"
2012,"OK",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(35.472031356, -97.521070214)",40,"RACE","RACEHPI"
2011,"WA",32.6,27.3,38.3,947,"","","","Less than $15,000","","(47.522278629, -120.47001079)",53,"INC","INCLESS15"
2012,"WA",13.4,9.9,17.7,412,"","","","","Asian","(47.522278629, -120.47001079)",53,"RACE","RACEASN"
2015,"MS",42.7,38.5,47.1,840,"45 - 54","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR4554"
2015,"IL",21.2,10.8,37.4,59,"","","","","2 or more races","(40.485010283, -88.997710178)",17,"RACE","RACE2PLUS"
2014,"KS",30.7,29.1,32.5,3850,"","High school graduate","","","","(38.3477403, -98.200781227)",20,"EDU","EDUHSGRAD"
2012,"WV",34.5,32.2,36.9,2166,"","High school graduate","","","","(38.665510202, -80.712640135)",54,"EDU","EDUHSGRAD"
2014,"IL",15.1,11.3,20,344,"18 - 24","","","","","(40.485010283, -88.997710178)",17,"AGEYR","AGEYR1824"
2011,"SC",34,20.5,50.8,190,"","","","","2 or more races","(33.998821303, -81.045371207)",45,"RACE","RACE2PLUS"
2012,"UT",16.1,14.2,18.3,2068,"45 - 54","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR4554"
2011,"MD",22.6,19.1,26.6,879,"25 - 34","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR2534"
2013,"HI",18.7,16.8,20.8,3381,"","","Male","","","(21.304850435, -157.857749403)",15,"GEN","MALE"
2013,"NC",29.7,26.5,33.1,1601,"","","","Data not reported","","(35.466220975, -79.159250463)",37,"INC","INCNR"
2012,"NM",29.7,26.7,32.9,1172,"","","","Less than $15,000","","(34.520880952, -106.240580985)",35,"INC","INCLESS15"
2014,"KS",26.5,24.2,29,2206,"","","","Data not reported","","(38.3477403, -98.200781227)",20,"INC","INCNR"
2013,"MN",32.7,25.3,41,461,"","","","","Non-Hispanic Black","(46.355648736, -94.794200503)",27,"RACE","RACEBLK"
2014,"CO",27.3,18.2,38.8,114,"","","","","American Indian/Alaska Native","(38.843840757, -106.133610921)",8,"RACE","RACENAA"
2014,"WI",30.4,24.7,36.7,585,"","","","Less than $15,000","","(44.393191174, -89.816370742)",55,"INC","INCLESS15"
2011,"ME",24.8,15.7,36.9,130,"","","","","2 or more races","(45.254228894001, -68.985031336)",23,"RACE","RACE2PLUS"
2011,"NV",29.2,19.9,40.6,120,"","","","","Asian","(39.49324039, -117.071840564)",32,"RACE","RACEASN"
2012,"NC",27.8,20.3,36.7,172,"","","","","2 or more races","(35.466220975, -79.159250463)",37,"RACE","RACE2PLUS"
2012,"WI",22.5,17.9,27.8,570,"","","","$25,000 - $34,999","","(44.393191174, -89.816370742)",55,"INC","INC2535"
2011,"AZ",15,6.3,31.5,81,"","","","","2 or more races","(34.86597028, -111.763811277)",4,"RACE","RACE2PLUS"
2014,"IN",24.6,16.5,35.1,125,"","","","","Asian","(39.766910452, -86.149960194)",18,"RACE","RACEASN"
2014,"CO",14.5,12.4,16.9,1261,"25 - 34","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR2534"
2013,"CO",23.9,15.2,35.4,80,"","","","","American Indian/Alaska Native","(38.843840757, -106.133610921)",8,"RACE","RACENAA"
2013,"WA",21.6,19.6,23.7,2438,"","High school graduate","","","","(47.522278629, -120.47001079)",53,"EDU","EDUHSGRAD"
2014,"NV",17,12.6,22.4,509,"","","","$50,000 - $74,999","","(39.49324039, -117.071840564)",32,"INC","INC5075"
2013,"NV",11.6,7.5,17.4,295,"18 - 24","","","","","(39.49324039, -117.071840564)",32,"AGEYR","AGEYR1824"
2014,"DE",30.2,26.8,33.9,1275,"","High school graduate","","","","(39.008830667, -75.577741168)",10,"EDU","EDUHSGRAD"
2011,"UT",18.3,17,19.8,5273,"","","Male","","","(39.360700171, -111.587130635)",49,"GEN","MALE"
2014,"HI",6.8,2.6,16.7,70,"","","","","Non-Hispanic Black","(21.304850435, -157.857749403)",15,"RACE","RACEBLK"
2015,"NJ",18.7,16.8,20.7,3701,"","","","$75,000 or greater","","(40.130570048, -74.273691288)",34,"INC","INC75PLUS"
2014,"SD",23.4,19,28.5,951,"","","","$15,000 - $24,999","","(44.353130053, -100.373530637)",46,"INC","INC1525"
2015,"OK",37.2,31.1,43.8,443,"","","","","American Indian/Alaska Native","(35.472031356, -97.521070214)",40,"RACE","RACENAA"
2012,"ME",24.1,21,27.6,1051,"","","","Data not reported","","(45.254228894001, -68.985031336)",23,"INC","INCNR"
2011,"ME",24.2,21.2,27.5,1360,"","","","Data not reported","","(45.254228894001, -68.985031336)",23,"INC","INCNR"
2014,"TN",23.3,19.3,27.9,626,"","","","","Non-Hispanic Black","(35.68094058, -85.774490914)",47,"RACE","RACEBLK"
2014,"MS",37,33.6,40.6,1328,"","High school graduate","","","","(32.745510099, -89.538030825)",28,"EDU","EDUHSGRAD"
2012,"AK",16.8,10,26.7,162,"","","","","2 or more races","(64.845079957001, -147.722059036)",2,"RACE","RACE2PLUS"
2013,"DC",40.6,30.8,51.1,282,"","","","$25,000 - $34,999","","(38.890371385, -77.031961127)",11,"INC","INC2535"
2014,"GA",22.4,20.7,24,4185,"","","","","Non-Hispanic White","(32.839681093, -83.627580346)",13,"RACE","RACEWHT"
2012,"TN",36.4,32.7,40.2,1306,"","","","$15,000 - $24,999","","(35.68094058, -85.774490914)",47,"INC","INC1525"
2014,"DC",14,9.8,19.5,430,"","","","$50,000 - $74,999","","(38.890371385, -77.031961127)",11,"INC","INC5075"
2014,"RI",15.2,10.6,21.4,230,"18 - 24","","","","","(41.708280193, -71.522470314)",44,"AGEYR","AGEYR1824"
2014,"MT",13.9,10.8,17.6,623,"25 - 34","","","","","(47.066528972, -109.424420645)",30,"AGEYR","AGEYR2534"
2011,"MD",28.6,25.8,31.6,1914,"","","","","Non-Hispanic Black","(39.290580964, -76.609260111)",24,"RACE","RACEBLK"
2015,"PA",30.5,26.3,35,812,"","","","Data not reported","","(40.793730152, -77.860700294)",42,"INC","INCNR"
2011,"IA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(42.469400913, -93.816490556)",19,"RACE","RACENAA"
2014,"PA",25.3,22.3,28.4,1602,"","","","Data not reported","","(40.793730152, -77.860700294)",42,"INC","INCNR"
2014,"IN",37.1,35.2,39,4153,"65 or older","","","","","(39.766910452, -86.149960194)",18,"AGEYR","AGEYR65PLUS"
2013,"MS",42.1,38.8,45.5,1632,"55 - 64","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR5564"
2013,"NY",26.4,23.2,29.9,1075,"35 - 44","","","","","(42.827001032, -75.543970427)",36,"AGEYR","AGEYR3544"
2015,"PA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.793730152, -77.860700294)",42,"RACE","RACENAA"
2012,"NE",14.6,12.8,16.7,1895,"25 - 34","","","","","(41.641040988001, -99.365720623)",31,"AGEYR","AGEYR2534"
2015,"ID",20,16.4,24.3,642,"35 - 44","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR3544"
2014,"SD",36.2,17.5,60.2,102,"","","","","2 or more races","(44.353130053, -100.373530637)",46,"RACE","RACE2PLUS"
2011,"WY",22.8,19.2,26.9,814,"35 - 44","","","","","(43.235541343, -108.109830353)",56,"AGEYR","AGEYR3544"
2012,"UT",18,16.8,19.2,7149,"","","Female","","","(39.360700171, -111.587130635)",49,"GEN","FEMALE"
2014,"NH",22.7,11.2,40.8,50,"","","","","Other","(43.655950113, -71.50036092)",33,"RACE","RACEOTH"
2012,"CO",16.2,13.9,18.8,1649,"35 - 44","","","","","(38.843840757, -106.133610921)",8,"AGEYR","AGEYR3544"
2012,"ND",23,19.2,27.3,715,"","","","$35,000 - $49,999","","(47.475319779, -100.118421049)",38,"INC","INC3550"
2014,"KY",49,44.2,53.9,1210,"","Less than high school","","","","(37.645970271, -84.774971048)",21,"EDU","EDUHS"
2011,"CA",13.6,11.1,16.6,883,"18 - 24","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR1824"
2014,"IN",38.2,35.1,41.5,1835,"","","","$15,000 - $24,999","","(39.766910452, -86.149960194)",18,"INC","INC1525"
2015,"CT",20.1,9.6,37.3,62,"","","","","Other","(41.56266102, -72.649840952)",9,"RACE","RACEOTH"
2013,"UT",15.2,12.5,18.2,901,"18 - 24","","","","","(39.360700171, -111.587130635)",49,"AGEYR","AGEYR1824"
2014,"MS",36.1,33.6,38.7,2683,"","","Female","","","(32.745510099, -89.538030825)",28,"GEN","FEMALE"
2013,"ID",13.9,6.6,26.9,58,"","","","","American Indian/Alaska Native","(43.682630005, -114.363730042)",16,"RACE","RACENAA"
2012,"HI",20.9,16.7,25.8,767,"","","","$25,000 - $34,999","","(21.304850435, -157.857749403)",15,"INC","INC2535"
2015,"NV",27.2,20.8,34.7,309,"35 - 44","","","","","(39.49324039, -117.071840564)",32,"AGEYR","AGEYR3544"
2014,"CT",17.1,14.3,20.4,1014,"","","","$50,000 - $74,999","","(41.56266102, -72.649840952)",9,"INC","INC5075"
2014,"WI",19.4,15.2,24.5,632,"25 - 34","","","","","(44.393191174, -89.816370742)",55,"AGEYR","AGEYR2534"
2015,"NH",15.7,8.1,28.4,60,"","","","","Asian","(43.655950113, -71.50036092)",33,"RACE","RACEASN"
2014,"IA",19.6,17.8,21.6,2310,"","Some college or technical school","","","","(42.469400913, -93.816490556)",19,"EDU","EDUCOTEC"
2015,"OK",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(35.472031356, -97.521070214)",40,"RACE","RACEHPI"
2014,"UT",23.2,15.5,33.3,132,"","","","","American Indian/Alaska Native","(39.360700171, -111.587130635)",49,"RACE","RACENAA"
2012,"WA",26.5,23.7,29.5,1793,"","","","$15,000 - $24,999","","(47.522278629, -120.47001079)",53,"INC","INC1525"
2012,"CT",11.2,9.7,12.9,3000,"","","","$75,000 or greater","","(41.56266102, -72.649840952)",9,"INC","INC75PLUS"
2014,"CT",7.3,3.2,16,75,"","","","","2 or more races","(41.56266102, -72.649840952)",9,"RACE","RACE2PLUS"
2015,"DE",38.5,30.4,47.3,219,"","","","","Hispanic","(39.008830667, -75.577741168)",10,"RACE","RACEHIS"
2012,"OR",19,15.7,22.9,754,"","","","Data not reported","","(44.567449424, -120.155031326)",41,"INC","INCNR"
2014,"NY",28,25.1,31,1511,"55 - 64","","","","","(42.827001032, -75.543970427)",36,"AGEYR","AGEYR5564"
2014,"WI",27.6,19.3,37.8,152,"","","","","Hispanic","(44.393191174, -89.816370742)",55,"RACE","RACEHIS"
2012,"VT",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(43.625381239, -72.517640791)",50,"RACE","RACEBLK"
2012,"AK",20.1,17.8,22.6,2344,"","","Female","","","(64.845079957001, -147.722059036)",2,"GEN","FEMALE"
2014,"WY",27.6,24.3,31.1,1890,"","High school graduate","","","","(43.235541343, -108.109830353)",56,"EDU","EDUHSGRAD"
2014,"AK",11.3,6.8,18.2,165,"","","","","2 or more races","(64.845079957001, -147.722059036)",2,"RACE","RACE2PLUS"
2012,"PA",10.6,9.4,12,4323,"","","","$75,000 or greater","","(40.793730152, -77.860700294)",42,"INC","INC75PLUS"
2011,"IA",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.469400913, -93.816490556)",19,"RACE","RACEHPI"
2014,"KY",18.4,15,22.5,798,"25 - 34","","","","","(37.645970271, -84.774971048)",21,"AGEYR","AGEYR2534"
2012,"DC",31.3,27.7,35.1,1237,"65 or older","","","","","(38.890371385, -77.031961127)",11,"AGEYR","AGEYR65PLUS"
2013,"MA",30.7,28.2,33.4,3099,"","High school graduate","","","","(42.27687047, -72.082690675)",25,"EDU","EDUHSGRAD"
2012,"CA",22.2,19.7,25,2655,"55 - 64","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR5564"
2012,"TX",21.7,20.2,23.3,5291,"","","","","Non-Hispanic White","(31.827240407, -99.426770206)",48,"RACE","RACEWHT"
2012,"WI",30.1,25.5,35.2,880,"","","","$15,000 - $24,999","","(44.393191174, -89.816370742)",55,"INC","INC1525"
2015,"MT",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(47.066528972, -109.424420645)",30,"RACE","RACEHPI"
2015,"SC",23,19.7,26.7,890,"25 - 34","","","","","(33.998821303, -81.045371207)",45,"AGEYR","AGEYR2534"
2015,"ME",24.8,23.5,26.1,8138,"","","","","Non-Hispanic White","(45.254228894001, -68.985031336)",23,"RACE","RACEWHT"
2011,"WV",37.5,35.5,39.5,3183,"","","Female","","","(38.665510202, -80.712640135)",54,"GEN","FEMALE"
2011,"MO",28.1,25.7,30.7,2382,"","","Male","","","(38.635790776, -92.566300053)",29,"GEN","MALE"
2013,"HI",19.6,16.1,23.7,918,"25 - 34","","","","","(21.304850435, -157.857749403)",15,"AGEYR","AGEYR2534"
2014,"AR",40.4,35.6,45.3,982,"","","","$15,000 - $24,999","","(34.748650124, -92.274490743)",5,"INC","INC1525"
2014,"CT",28.4,23.5,33.8,560,"","","","$25,000 - $34,999","","(41.56266102, -72.649840952)",9,"INC","INC2535"
2014,"KY",30.5,28.7,32.3,7304,"","","Female","","","(37.645970271, -84.774971048)",21,"GEN","FEMALE"
2012,"TN",32.2,29,35.6,1266,"45 - 54","","","","","(35.68094058, -85.774490914)",47,"AGEYR","AGEYR4554"
2011,"SC",17,14.6,19.8,2196,"","","","$75,000 or greater","","(33.998821303, -81.045371207)",45,"INC","INC75PLUS"
2011,"NJ",29.7,26.2,33.3,1466,"","","","$35,000 - $49,999","","(40.130570048, -74.273691288)",34,"INC","INC3550"
2015,"WI",21.9,19.7,24.2,2431,"","","Male","","","(44.393191174, -89.816370742)",55,"GEN","MALE"
2013,"HI",21.2,17.6,25.3,1013,"","","","$35,000 - $49,999","","(21.304850435, -157.857749403)",15,"INC","INC3550"
2013,"NV",19.7,14.1,26.8,515,"25 - 34","","","","","(39.49324039, -117.071840564)",32,"AGEYR","AGEYR2534"
2015,"NV",26.2,20.7,32.7,499,"","","","Data not reported","","(39.49324039, -117.071840564)",32,"INC","INCNR"
2012,"VT",16.5,13.5,20,711,"35 - 44","","","","","(43.625381239, -72.517640791)",50,"AGEYR","AGEYR3544"
2013,"WY",21.1,17.2,25.8,485,"25 - 34","","","","","(43.235541343, -108.109830353)",56,"AGEYR","AGEYR2534"
2012,"WA",12.9,10.4,15.9,772,"18 - 24","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR1824"
2012,"DC",21.4,16.7,27,502,"","","","Data not reported","","(38.890371385, -77.031961127)",11,"INC","INCNR"
2011,"MA",23.5,22.6,24.5,20634,"","","","","","(42.27687047, -72.082690675)",25,"OVR","OVERALL"
2013,"MN",33.5,30,37.1,3834,"65 or older","","","","","(46.355648736, -94.794200503)",27,"AGEYR","AGEYR65PLUS"
2013,"MD",28.4,25.8,31.1,2400,"","","","","Non-Hispanic Black","(39.290580964, -76.609260111)",24,"RACE","RACEBLK"
2012,"NC",22.2,19.9,24.8,1626,"35 - 44","","","","","(35.466220975, -79.159250463)",37,"AGEYR","AGEYR3544"
2015,"NM",NA,NA,NA,NA,"","","","","Asian","(34.520880952, -106.240580985)",35,"RACE","RACEASN"
2015,"AL",25.2,14.7,39.7,74,"","","","","2 or more races","(32.840571122, -86.631860762)",1,"RACE","RACE2PLUS"
2015,"NE",23.7,21.3,26.4,2555,"","","","$50,000 - $74,999","","(41.641040988001, -99.365720623)",31,"INC","INC5075"
2012,"MO",20.4,16.7,24.7,817,"","","","$50,000 - $74,999","","(38.635790776, -92.566300053)",29,"INC","INC5075"
2011,"NE",25.2,23,27.5,2542,"25 - 34","","","","","(41.641040988001, -99.365720623)",31,"AGEYR","AGEYR2534"
2011,"VT",27.7,25.2,30.3,2006,"","High school graduate","","","","(43.625381239, -72.517640791)",50,"EDU","EDUHSGRAD"
2011,"WV",17.1,14.8,19.7,1090,"","College graduate","","","","(38.665510202, -80.712640135)",54,"EDU","EDUCOGRAD"
2011,"NY",23.6,19.9,27.8,930,"","","","$50,000 - $74,999","","(42.827001032, -75.543970427)",36,"INC","INC5075"
2011,"LA",32.9,28.3,37.9,1029,"","","","$25,000 - $34,999","","(31.312660644, -92.445680071)",22,"INC","INC2535"
2013,"OH",26.9,15.6,42.2,73,"","","","","Asian","(40.060210141, -82.404260056)",39,"RACE","RACEASN"
2011,"MI",25,21.7,28.5,1406,"","","","Data not reported","","(44.661319543001, -84.71439027)",26,"INC","INCNR"
2015,"MT",NA,NA,NA,NA,"","","","","Other","(47.066528972, -109.424420645)",30,"RACE","RACEOTH"
2011,"FL",25,21.7,28.6,1487,"","","","$35,000 - $49,999","","(28.932040377, -81.928960539)",12,"INC","INC3550"
2015,"SC",15.5,12.2,19.6,528,"18 - 24","","","","","(33.998821303, -81.045371207)",45,"AGEYR","AGEYR1824"
2015,"OK",20.6,18.3,23.1,1978,"","College graduate","","","","(35.472031356, -97.521070214)",40,"EDU","EDUCOGRAD"
2013,"MS",42.3,38.6,46.2,1159,"45 - 54","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR4554"
2011,"AL",38.5,34.4,42.9,1113,"","","","Less than $15,000","","(32.840571122, -86.631860762)",1,"INC","INCLESS15"
2015,"OH",26.7,23.7,30,1665,"45 - 54","","","","","(40.060210141, -82.404260056)",39,"AGEYR","AGEYR4554"
2014,"MT",9.2,7.9,10.7,2529,"","College graduate","","","","(47.066528972, -109.424420645)",30,"EDU","EDUCOGRAD"
2012,"WY",20.6,16.7,25.3,843,"","","","$35,000 - $49,999","","(43.235541343, -108.109830353)",56,"INC","INC3550"
2014,"ID",9.6,6.4,14.2,315,"18 - 24","","","","","(43.682630005, -114.363730042)",16,"AGEYR","AGEYR1824"
2014,"PA",23.3,22.2,24.5,10977,"","","","","","(40.793730152, -77.860700294)",42,"OVR","OVERALL"
2015,"WV",33.9,26.4,42.4,170,"","","","","Non-Hispanic Black","(38.665510202, -80.712640135)",54,"RACE","RACEBLK"
2015,"MS",27.9,23.3,33,463,"25 - 34","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR2534"
2015,"HI",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(21.304850435, -157.857749403)",15,"RACE","RACEBLK"
2013,"AL",NA,NA,NA,NA,"","","","","Asian","(32.840571122, -86.631860762)",1,"RACE","RACEASN"
2013,"MO",31.5,28.1,35.1,1468,"55 - 64","","","","","(38.635790776, -92.566300053)",29,"AGEYR","AGEYR5564"
2013,"NY",16.6,15.1,18.2,3513,"","College graduate","","","","(42.827001032, -75.543970427)",36,"EDU","EDUCOGRAD"
2015,"WV",20.8,18.1,23.8,1056,"","","","$75,000 or greater","","(38.665510202, -80.712640135)",54,"INC","INC75PLUS"
2012,"LA",34.5,30.8,38.4,1706,"","","","$15,000 - $24,999","","(31.312660644, -92.445680071)",22,"INC","INC1525"
2011,"NH",20.7,17.3,24.5,889,"","","","$50,000 - $74,999","","(43.655950113, -71.50036092)",33,"INC","INC5075"
2014,"IL",28.6,23.6,34.1,432,"","","","","Hispanic","(40.485010283, -88.997710178)",17,"RACE","RACEHIS"
2013,"NY",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(42.827001032, -75.543970427)",36,"RACE","RACEHPI"
2012,"MO",21.6,19.5,23.8,2629,"","","Male","","","(38.635790776, -92.566300053)",29,"GEN","MALE"
2011,"KY",34.6,13.9,63.4,56,"","","","","American Indian/Alaska Native","(37.645970271, -84.774971048)",21,"RACE","RACENAA"
2014,"MD",22.4,20.1,24.9,3071,"55 - 64","","","","","(39.290580964, -76.609260111)",24,"AGEYR","AGEYR5564"
2011,"WI",22.5,12,38.2,58,"","","","","Other","(44.393191174, -89.816370742)",55,"RACE","RACEOTH"
2012,"DC",26.6,20.9,33.3,417,"","","","$15,000 - $24,999","","(38.890371385, -77.031961127)",11,"INC","INC1525"
2011,"WA",15.5,12,19.7,509,"18 - 24","","","","","(47.522278629, -120.47001079)",53,"AGEYR","AGEYR1824"
2014,"ME",19.5,18.4,20.6,8636,"","","","","Non-Hispanic White","(45.254228894001, -68.985031336)",23,"RACE","RACEWHT"
2014,"AL",16.6,14.2,19.4,1467,"","","","$75,000 or greater","","(32.840571122, -86.631860762)",1,"INC","INC75PLUS"
2015,"CT",21.2,17.7,25.3,794,"25 - 34","","","","","(41.56266102, -72.649840952)",9,"AGEYR","AGEYR2534"
2013,"AZ",23.3,19.6,27.4,1604,"","","Male","","","(34.86597028, -111.763811277)",4,"GEN","MALE"
2011,"WA",33.2,28.4,38.4,757,"","","","","Hispanic","(47.522278629, -120.47001079)",53,"RACE","RACEHIS"
2012,"OH",28.1,25,31.5,1459,"","","","$25,000 - $34,999","","(40.060210141, -82.404260056)",39,"INC","INC2535"
2011,"PA",18.3,9.7,31.8,109,"","","","","Asian","(40.793730152, -77.860700294)",42,"RACE","RACEASN"
2014,"RI",27.6,23.7,32,1112,"","","","Data not reported","","(41.708280193, -71.522470314)",44,"INC","INCNR"
2013,"AL",33.9,30.2,37.8,1253,"","","","Data not reported","","(32.840571122, -86.631860762)",1,"INC","INCNR"
2011,"ND",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(47.475319779, -100.118421049)",38,"RACE","RACEBLK"
2011,"LA",30.2,27.9,32.6,3413,"","","Male","","","(31.312660644, -92.445680071)",22,"GEN","MALE"
2014,"MS",34.1,29.7,38.7,665,"45 - 54","","","","","(32.745510099, -89.538030825)",28,"AGEYR","AGEYR4554"
2011,"NE",15.1,13.7,16.5,4850,"","","","$75,000 or greater","","(41.641040988001, -99.365720623)",31,"INC","INC75PLUS"
2011,"FL",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(28.932040377, -81.928960539)",12,"RACE","RACEHPI"
2012,"AL",30.4,27.2,33.9,1633,"","","","$15,000 - $24,999","","(32.840571122, -86.631860762)",1,"INC","INC1525"
2012,"NH",19.2,17.3,21.2,3115,"","","Male","","","(43.655950113, -71.50036092)",33,"GEN","MALE"
2014,"MN",32.3,27.2,37.9,434,"","","","","Non-Hispanic Black","(46.355648736, -94.794200503)",27,"RACE","RACEBLK"
2014,"WY",24.1,20.1,28.7,1179,"","","","Data not reported","","(43.235541343, -108.109830353)",56,"INC","INCNR"
2011,"CA",21.4,18.7,24.4,1586,"","","","$25,000 - $34,999","","(37.638640123, -120.999999538)",6,"INC","INC2535"
2015,"CA",20.2,17.4,23.3,1265,"","","","$50,000 - $74,999","","(37.638640123, -120.999999538)",6,"INC","INC5075"
2012,"WI",20.4,18.8,22,5290,"","","","","","(44.393191174, -89.816370742)",55,"OVR","OVERALL"
2014,"DE",23,17.3,29.9,324,"","","","","2 or more races","(39.008830667, -75.577741168)",10,"RACE","RACE2PLUS"
2014,"NM",29.4,27,31.9,2957,"65 or older","","","","","(34.520880952, -106.240580985)",35,"AGEYR","AGEYR65PLUS"
2014,"AK",26.4,15.4,41.3,54,"","","","","Non-Hispanic Black","(64.845079957001, -147.722059036)",2,"RACE","RACEBLK"
2015,"MO",28,24.7,31.6,1316,"","","","Data not reported","","(38.635790776, -92.566300053)",29,"INC","INCNR"
2012,"RI",35.4,30.7,40.4,747,"","","","$15,000 - $24,999","","(41.708280193, -71.522470314)",44,"INC","INC1525"
2014,"MA",18.1,16.7,19.7,6257,"","","Male","","","(42.27687047, -72.082690675)",25,"GEN","MALE"
2012,"FL",40,34.4,45.9,665,"","Less than high school","","","","(28.932040377, -81.928960539)",12,"EDU","EDUHS"
2014,"IL",20.7,16.9,25,621,"35 - 44","","","","","(40.485010283, -88.997710178)",17,"AGEYR","AGEYR3544"
2013,"GA",15.2,13.6,16.9,2604,"","College graduate","","","","(32.839681093, -83.627580346)",13,"EDU","EDUCOGRAD"
2012,"MI",10.9,9.4,12.7,2252,"","","","$75,000 or greater","","(44.661319543001, -84.71439027)",26,"INC","INC75PLUS"
2011,"CO",16.9,9.8,27.5,120,"","","","","Asian","(38.843840757, -106.133610921)",8,"RACE","RACEASN"
2015,"PA",27.8,26.2,29.5,5265,"","","","","","(40.793730152, -77.860700294)",42,"OVR","OVERALL"
2011,"WY",33.8,28.5,39.6,538,"","","","Less than $15,000","","(43.235541343, -108.109830353)",56,"INC","INCLESS15"
2012,"MS",33.7,30.1,37.6,1272,"","","","Data not reported","","(32.745510099, -89.538030825)",28,"INC","INCNR"
2014,"DC",27.9,22.3,34.2,723,"","","","Data not reported","","(38.890371385, -77.031961127)",11,"INC","INCNR"
2015,"AK",36.9,27.9,46.8,271,"","","","Less than $15,000","","(64.845079957001, -147.722059036)",2,"INC","INCLESS15"
2011,"SD",NA,NA,NA,NA,"","","","","Other","(44.353130053, -100.373530637)",46,"RACE","RACEOTH"
2013,"CA",20.5,17.8,23.4,1467,"25 - 34","","","","","(37.638640123, -120.999999538)",6,"AGEYR","AGEYR2534"
2012,"GA",23.6,22.2,25,6091,"","","","","","(32.839681093, -83.627580346)",13,"OVR","OVERALL"
2015,"MO",27.1,18.7,37.6,154,"","","","","2 or more races","(38.635790776, -92.566300053)",29,"RACE","RACE2PLUS"
2013,"DC",10.3,8.7,12.1,2843,"","College graduate","","","","(38.890371385, -77.031961127)",11,"EDU","EDUCOGRAD"
2014,"NV",35.4,27.1,44.6,297,"","","","Less than $15,000","","(39.49324039, -117.071840564)",32,"INC","INCLESS15"
2015,"AL",27.6,23.7,31.8,818,"35 - 44","","","","","(32.840571122, -86.631860762)",1,"AGEYR","AGEYR3544"
