"Year","LocationAbbr","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age.years.","Education","Gender","Income","Race.Ethnicity","GeoLocation","LocationID","StratificationCategoryId1","StratificationID1"
2018,"PA",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(40.79373015200048, -77.86070029399963)",42,"RACE","RACENAA"
2018,"DE",41,36.1,46.1,643,"","","","","Non-Hispanic Black","(39.008830667000495, -75.57774116799965)",10,"RACE","RACEBLK"
2018,"DE",34.2,30.9,37.7,1326,"","High school graduate","","","","(39.008830667000495, -75.57774116799965)",10,"EDU","EDUHSGRAD"
2018,"AK",24,20.5,27.9,945,"","College graduate","","","","(64.84507995700051, -147.72205903599973)",2,"EDU","EDUCOGRAD"
2018,"IN",37.1,33.3,41.1,967,"","","","$50,000 - $74,999","","(39.766910452000445, -86.14996019399968)",18,"INC","INC5075"
2018,"IL",31.8,30.2,33.4,4973,"","","","","","(40.48501028300046, -88.99771017799969)",17,"OVR","OVERALL"
2018,"MN",50.2,42.1,58.2,213,"","","","","American Indian/Alaska Native","(46.35564873600049, -94.79420050299967)",27,"RACE","RACENAA"
2018,"FL",30.2,28.1,32.5,7407,"","","Female","","","(28.932040377000476, -81.92896053899966)",12,"GEN","FEMALE"
2018,"KS",33.8,32.5,35,8548,"","","","","Non-Hispanic White","(38.34774030000045, -98.20078122699965)",20,"RACE","RACEWHT"
2018,"KY",42.1,36.4,48.1,756,"","","","$25,000 - $34,999","","(37.645970271000465, -84.77497104799966)",21,"INC","INC2535"
2018,"WA",26.9,25.3,28.6,4658,"65 or older","","","","","(47.52227862900048, -120.47001078999972)",53,"AGEYR","AGEYR65PLUS"
2018,"MI",32.4,31.1,33.7,7759,"","","","","Non-Hispanic White","(44.6613195430005, -84.71439026999968)",26,"RACE","RACEWHT"
2018,"NV",31.5,24.9,39,432,"","","","$50,000 - $74,999","","(39.493240390000494, -117.07184056399967)",32,"INC","INC5075"
2018,"VI",NA,NA,NA,NA,"","","","$50,000 - $74,999","","(18.335765, -64.896335)",78,"INC","INC5075"
2018,"LA",45.8,41.6,50.1,816,"45 - 54","","","","","(31.31266064400046, -92.44568007099969)",22,"AGEYR","AGEYR4554"
2018,"NH",19.4,13.4,27.2,159,"18 - 24","","","","","(43.65595011300047, -71.50036091999965)",33,"AGEYR","AGEYR1824"
2022,"US",38.4,37.2,39.6,30654,"","","","$15,000 - $24,999","","",59,"INC","INC1525"
2018,"VT",26.7,21.8,32.2,460,"25 - 34","","","","","(43.62538123900049, -72.51764079099962)",50,"AGEYR","AGEYR2534"
2018,"SC",36.9,32.9,41.2,995,"","Less than high school","","","","(33.998821303000454, -81.04537120699968)",45,"EDU","EDUHS"
2018,"KS",40.7,37.9,43.7,1469,"45 - 54","","","","","(38.34774030000045, -98.20078122699965)",20,"AGEYR","AGEYR4554"
2018,"AK",34.7,24,47.3,176,"","","","Less than $15,000","","(64.84507995700051, -147.72205903599973)",2,"INC","INCLESS15"
2015,"PR",32.6,29.4,36,1217,"","","","$15,000 - $24,999","","(18.220833, -66.590149)",72,"INC","INC1525"
2018,"WV",38.5,36.1,40.8,2545,"","","Female","","","(38.66551020200046, -80.71264013499967)",54,"GEN","FEMALE"
2018,"IA",39.8,30.1,50.3,112,"","","","","2 or more races","(42.46940091300047, -93.81649055599968)",19,"RACE","RACE2PLUS"
2018,"WV",40,35.1,45,551,"","","","$50,000 - $74,999","","(38.66551020200046, -80.71264013499967)",54,"INC","INC5075"
2018,"US",33.1,32.6,33.7,107339,"","High school graduate","","","","",59,"EDU","EDUHSGRAD"
2018,"US",32,30.1,34,7856,"","","","","2 or more races","",59,"RACE","RACE2PLUS"
2018,"NJ",25.8,21.3,30.8,824,"65 or older","","","","","(40.13057004800049, -74.27369128799967)",34,"AGEYR","AGEYR65PLUS"
2014,"GU",24.9,19,32,294,"65 or older","","","","","(13.444304, 144.793731)",66,"AGEYR","AGEYR65PLUS"
2018,"MS",44.2,40.7,47.8,1219,"55 - 64","","","","","(32.745510099000455, -89.53803082499968)",28,"AGEYR","AGEYR5564"
2018,"OR",29.2,27.2,31.4,2617,"","","Male","","","(44.56744942400047, -120.15503132599969)",41,"GEN","MALE"
2018,"MN",27.5,26.3,28.8,7673,"","","Female","","","(46.35564873600049, -94.79420050299967)",27,"GEN","FEMALE"
2018,"WY",12,8.1,17.4,195,"18 - 24","","","","","(43.23554134300048, -108.10983035299967)",56,"AGEYR","AGEYR1824"
2018,"MD",12.8,9,18.1,335,"","","","","Asian","(39.29058096400047, -76.60926011099963)",24,"RACE","RACEASN"
2018,"MD",35.1,30.5,40,833,"","Less than high school","","","","(39.29058096400047, -76.60926011099963)",24,"EDU","EDUHS"
2018,"OK",34.1,31.1,37.4,1368,"","High school graduate","","","","(35.47203135600046, -97.52107021399968)",40,"EDU","EDUHSGRAD"
2018,"NJ",29.2,21.9,37.8,352,"","","","$50,000 - $74,999","","(40.13057004800049, -74.27369128799967)",34,"INC","INC5075"
2018,"US",34.5,33.6,35.3,46846,"35 - 44","","","","","",59,"AGEYR","AGEYR3544"
2018,"HI",20.6,16.6,25.3,479,"18 - 24","","","","","(21.304850435000446, -157.85774940299973)",15,"AGEYR","AGEYR1824"
2018,"MO",33.1,31.3,35,4880,"","","","","Non-Hispanic White","(38.635790776000476, -92.56630005299968)",29,"RACE","RACEWHT"
2018,"LA",38.2,34.9,41.7,1188,"","Some college or technical school","","","","(31.31266064400046, -92.44568007099969)",22,"EDU","EDUCOTEC"
2018,"ID",28.9,23.9,34.4,554,"","","","$50,000 - $74,999","","(43.682630005000476, -114.3637300419997)",16,"INC","INC5075"
2018,"ND",36.1,33,39.3,1652,"","Some college or technical school","","","","(47.47531977900047, -100.11842104899966)",38,"EDU","EDUCOTEC"
2018,"UT",NA,NA,NA,NA,"","","","","Hawaiian/Pacific Islander","(39.360700171000474, -111.58713063499971)",49,"RACE","RACEHPI"
2018,"OH",38.2,34.7,41.8,1965,"","","","$15,000 - $24,999","","(40.06021014100048, -82.40426005599966)",39,"INC","INC1525"
2018,"MN",24.3,23.1,25.5,6577,"","College graduate","","","","(46.35564873600049, -94.79420050299967)",27,"EDU","EDUCOGRAD"
2018,"NM",NA,NA,NA,NA,"","","","","Other","(34.52088095200048, -106.24058098499967)",35,"RACE","RACEOTH"
2018,"OR",29.6,27.9,31.2,4466,"","","","","Non-Hispanic White","(44.56744942400047, -120.15503132599969)",41,"RACE","RACEWHT"
2018,"AL",34.6,32.2,37.1,2626,"","","Male","","","(32.84057112200048, -86.63186076199969)",1,"GEN","MALE"
2018,"IL",32.5,29.7,35.5,1437,"65 or older","","","","","(40.48501028300046, -88.99771017799969)",17,"AGEYR","AGEYR65PLUS"
2022,"US",29.5,29,30,156576,"","","","Data not reported","","",59,"INC","INCNR"
2018,"MO",39.2,36,42.6,1610,"","Some college or technical school","","","","(38.635790776000476, -92.56630005299968)",29,"EDU","EDUCOTEC"
2018,"NH",21.7,11.5,37.1,63,"","","","","Hispanic","(43.65595011300047, -71.50036091999965)",33,"RACE","RACEHIS"
2018,"MO",37.9,31.4,44.9,463,"","Less than high school","","","","(38.635790776000476, -92.56630005299968)",29,"EDU","EDUHS"
2018,"LA",39.8,26.6,54.6,63,"","","","","American Indian/Alaska Native","(31.31266064400046, -92.44568007099969)",22,"RACE","RACENAA"
2015,"PR",38.5,34.1,43,656,"35 - 44","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR3544"
2018,"MT",41.4,34.3,49,535,"","","","","American Indian/Alaska Native","(47.06652897200047, -109.42442064499971)",30,"RACE","RACENAA"
2018,"IL",NA,NA,NA,NA,"","","","","Other","(40.48501028300046, -88.99771017799969)",17,"RACE","RACEOTH"
2018,"CO",21.7,18.1,25.8,633,"","","","$25,000 - $34,999","","(38.843840757000464, -106.13361092099967)",8,"INC","INC2535"
2018,"HI",17.4,15.5,19.5,2468,"65 or older","","","","","(21.304850435000446, -157.85774940299973)",15,"AGEYR","AGEYR65PLUS"
2018,"AL",32.1,29,35.3,1353,"","","","$75,000 or greater","","(32.84057112200048, -86.63186076199969)",1,"INC","INC75PLUS"
2018,"PR",33.6,30.5,37,1212,"","High school graduate","","","","(18.220833, -66.590149)",72,"EDU","EDUHSGRAD"
2018,"NV",29.2,26,32.7,1538,"","","Female","","","(39.493240390000494, -117.07184056399967)",32,"GEN","FEMALE"
2018,"TN",41.9,37.1,46.8,758,"45 - 54","","","","","(35.68094058000048, -85.77449091399967)",47,"AGEYR","AGEYR4554"
2018,"OR",31.7,29.2,34.3,1728,"","Some college or technical school","","","","(44.56744942400047, -120.15503132599969)",41,"EDU","EDUCOTEC"
2016,"US",35.1,34.4,35.8,68854,"45 - 54","","","","","",59,"AGEYR","AGEYR4554"
2018,"GU",30.5,24.8,36.9,357,"","Some college or technical school","","","","(13.444304, 144.793731)",66,"EDU","EDUCOTEC"
2018,"GA",19.8,16.2,24,604,"18 - 24","","","","","(32.83968109300048, -83.62758034599966)",13,"AGEYR","AGEYR1824"
2018,"CA",18.1,16.6,19.6,4619,"","College graduate","","","","(37.63864012300047, -120.99999953799971)",6,"EDU","EDUCOGRAD"
2018,"ND",37,21.1,56.3,51,"","","","","2 or more races","(47.47531977900047, -100.11842104899966)",38,"RACE","RACE2PLUS"
2018,"VI",NA,NA,NA,NA,"25 - 34","","","","","(18.335765, -64.896335)",78,"AGEYR","AGEYR2534"
2018,"WI",33.1,30.5,35.8,2344,"","","Female","","","(44.39319117400049, -89.81637074199966)",55,"GEN","FEMALE"
2018,"PR",32.6,24.9,41.2,170,"","","","$50,000 - $74,999","","(18.220833, -66.590149)",72,"INC","INC5075"
2014,"PR",26.8,24.3,29.5,1703,"","College graduate","","","","(18.220833, -66.590149)",72,"EDU","EDUCOGRAD"
2018,"WY",29,27.3,30.8,4175,"","","","","","(43.23554134300048, -108.10983035299967)",56,"OVR","OVERALL"
2018,"SD",26.6,15.2,42.2,121,"","","","","Hispanic","(44.353130053000484, -100.3735306369997)",46,"RACE","RACEHIS"
2018,"MI",26.7,25,28.4,3702,"","College graduate","","","","(44.6613195430005, -84.71439026999968)",26,"EDU","EDUCOGRAD"
2014,"PR",33.5,29.6,37.6,736,"35 - 44","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR3544"
2016,"VA",29.5,27.7,31.3,4535,"","","Female","","","(37.542680674, -78.457890463)",51,"GEN","FEMALE"
2016,"NM",22.4,19.7,25.3,1832,"","College graduate","","","","(34.520880952, -106.240580985)",35,"EDU","EDUCOGRAD"
2016,"FL",29.7,27.7,31.6,9984,"","High school graduate","","","","(28.932040377, -81.928960539)",12,"EDU","EDUHSGRAD"
2016,"WI",25.1,16.9,35.6,112,"","","","","Hispanic","(44.393191174, -89.816370742)",55,"RACE","RACEHIS"
2016,"CO",20.6,19.2,22.1,4742,"","","","$75,000 or greater","","(38.843840757, -106.133610921)",8,"INC","INC75PLUS"
2016,"NY",29.8,21.8,39.3,414,"","","","","2 or more races","(42.827001032, -75.543970427)",36,"RACE","RACE2PLUS"
2018,"IA",40.6,37.6,43.7,1151,"35 - 44","","","","","(42.46940091300047, -93.81649055599968)",19,"AGEYR","AGEYR3544"
2018,"NM",37.8,35,40.7,1991,"","","","","Hispanic","(34.52088095200048, -106.24058098499967)",35,"RACE","RACEHIS"
2018,"GA",29.6,27.4,31.9,2640,"65 or older","","","","","(32.83968109300048, -83.62758034599966)",13,"AGEYR","AGEYR65PLUS"
2018,"SD",26.4,21.9,31.5,966,"","","","$35,000 - $49,999","","(44.353130053000484, -100.3735306369997)",46,"INC","INC3550"
2018,"ME",30.2,25.6,35.1,992,"","","","$25,000 - $34,999","","(45.254228894000505, -68.98503133599962)",23,"INC","INC2535"
2018,"OK",29.3,25.1,33.9,688,"","","","Data not reported","","(35.47203135600046, -97.52107021399968)",40,"INC","INCNR"
2018,"AL",35.1,30.2,40.3,556,"","","","$25,000 - $34,999","","(32.84057112200048, -86.63186076199969)",1,"INC","INC2535"
2018,"MN",32.2,27.5,37.3,468,"","","","","Non-Hispanic Black","(46.35564873600049, -94.79420050299967)",27,"RACE","RACEBLK"
2018,"MT",26.9,25.2,28.5,4804,"","","","","","(47.06652897200047, -109.42442064499971)",30,"OVR","OVERALL"
2018,"MD",25.7,24.3,27.1,7493,"","College graduate","","","","(39.29058096400047, -76.60926011099963)",24,"EDU","EDUCOGRAD"
2018,"NC",35.3,30.5,40.4,600,"","","","$50,000 - $74,999","","(35.466220975000454, -79.15925046299964)",37,"INC","INC5075"
2018,"NJ",25.5,22.1,29.2,1383,"","","Female","","","(40.13057004800049, -74.27369128799967)",34,"GEN","FEMALE"
2018,"CA",34.5,22.8,48.3,94,"","","","","American Indian/Alaska Native","(37.63864012300047, -120.99999953799971)",6,"RACE","RACENAA"
2018,"NJ",NA,NA,NA,NA,"","","","","Other","(40.13057004800049, -74.27369128799967)",34,"RACE","RACEOTH"
2018,"OR",24.5,22.3,26.9,2124,"","College graduate","","","","(44.56744942400047, -120.15503132599969)",41,"EDU","EDUCOGRAD"
2018,"ID",29,26,32.2,1340,"65 or older","","","","","(43.682630005000476, -114.3637300419997)",16,"AGEYR","AGEYR65PLUS"
2018,"AR",35.7,33.6,37.9,3819,"","","","","Non-Hispanic White","(34.74865012400045, -92.27449074299966)",5,"RACE","RACEWHT"
2018,"SD",27,21.6,33.3,634,"25 - 34","","","","","(44.353130053000484, -100.3735306369997)",46,"AGEYR","AGEYR2534"
2018,"DC",24.7,22.9,26.5,4081,"","","","","","(38.89037138500049, -77.03196112699965)",11,"OVR","OVERALL"
2018,"AZ",24,21.3,26.9,1818,"","","","$75,000 or greater","","(34.865970280000454, -111.76381127699972)",4,"INC","INC75PLUS"
2018,"OH",34,32.7,35.3,11907,"","","","","","(40.06021014100048, -82.40426005599966)",39,"OVR","OVERALL"
2018,"TN",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(35.68094058000048, -85.77449091399967)",47,"RACE","RACENAA"
2017,"WI",30.8,26.8,35,908,"","","","$50,000 - $74,999","","(44.393191174, -89.816370742)",55,"INC","INC5075"
2018,"TX",22.7,13.9,35,161,"","","","","2 or more races","(31.827240407000488, -99.42677020599967)",48,"RACE","RACE2PLUS"
2018,"VT",27.7,25.4,30.2,2820,"","","Male","","","(43.62538123900049, -72.51764079099962)",50,"GEN","MALE"
2018,"VT",31.6,27.2,36.3,724,"","","","$15,000 - $24,999","","(43.62538123900049, -72.51764079099962)",50,"INC","INC1525"
2018,"NM",36.4,32.1,41,806,"","","","Less than $15,000","","(34.52088095200048, -106.24058098499967)",35,"INC","INCLESS15"
2018,"ND",NA,NA,NA,NA,"","","","","Other","(47.47531977900047, -100.11842104899966)",38,"RACE","RACEOTH"
2018,"MS",NA,NA,NA,NA,"","","","","Asian","(32.745510099000455, -89.53803082499968)",28,"RACE","RACEASN"
2018,"AK",34.2,28.3,40.7,379,"45 - 54","","","","","(64.84507995700051, -147.72205903599973)",2,"AGEYR","AGEYR4554"
2018,"NM",33.8,30.4,37.4,1385,"55 - 64","","","","","(34.52088095200048, -106.24058098499967)",35,"AGEYR","AGEYR5564"
2018,"DE",32.6,29.4,36,1370,"","","","$75,000 or greater","","(39.008830667000495, -75.57774116799965)",10,"INC","INC75PLUS"
2018,"PR",40.4,36.4,44.6,833,"45 - 54","","","","","(18.220833, -66.590149)",72,"AGEYR","AGEYR4554"
2018,"UT",29.5,27.1,32.1,1778,"35 - 44","","","","","(39.360700171000474, -111.58713063499971)",49,"AGEYR","AGEYR3544"
2018,"DC",16.4,14.6,18.4,2569,"","College graduate","","","","(38.89037138500049, -77.03196112699965)",11,"EDU","EDUCOGRAD"
2018,"AK",27.2,23.3,31.5,833,"65 or older","","","","","(64.84507995700051, -147.72205903599973)",2,"AGEYR","AGEYR65PLUS"
2018,"TX",37.7,32.7,42.9,1850,"55 - 64","","","","","(31.827240407000488, -99.42677020599967)",48,"AGEYR","AGEYR5564"
2018,"NJ",21.8,16.3,28.7,357,"25 - 34","","","","","(40.13057004800049, -74.27369128799967)",34,"AGEYR","AGEYR2534"
2018,"AZ",32.7,24,42.8,146,"","","","","Non-Hispanic Black","(34.865970280000454, -111.76381127699972)",4,"RACE","RACEBLK"
2018,"NE",35,30.7,39.5,1031,"","","","Less than $15,000","","(41.6410409880005, -99.36572062299967)",31,"INC","INCLESS15"
2018,"ME",32.6,29.8,35.5,2692,"","Some college or technical school","","","","(45.254228894000505, -68.98503133599962)",23,"EDU","EDUCOTEC"
2018,"HI",19.1,17.4,20.9,3137,"","College graduate","","","","(21.304850435000446, -157.85774940299973)",15,"EDU","EDUCOGRAD"
2018,"AR",40.3,23.8,59.4,62,"","","","","American Indian/Alaska Native","(34.74865012400045, -92.27449074299966)",5,"RACE","RACENAA"
2018,"TN",34.4,32.5,36.3,4756,"","","","","","(35.68094058000048, -85.77449091399967)",47,"OVR","OVERALL"
2018,"RI",33,29.1,37.2,828,"45 - 54","","","","","(41.70828019300046, -71.52247031399963)",44,"AGEYR","AGEYR4554"
2018,"WV",NA,NA,NA,NA,"","","","","American Indian/Alaska Native","(38.66551020200046, -80.71264013499967)",54,"RACE","RACENAA"
2018,"MI",36.3,32.8,40,1169,"","","","$35,000 - $49,999","","(44.6613195430005, -84.71439026999968)",26,"INC","INC3550"
2018,"MN",33.4,29,38.1,568,"","Less than high school","","","","(46.35564873600049, -94.79420050299967)",27,"EDU","EDUHS"
2018,"WA",32.2,28.9,35.6,1445,"","","","$35,000 - $49,999","","(47.52227862900048, -120.47001078999972)",53,"INC","INC3550"
2018,"LA",29.6,27,32.3,1584,"","College graduate","","","","(31.31266064400046, -92.44568007099969)",22,"EDU","EDUCOGRAD"
2018,"WV",43.5,32.2,55.4,103,"","","","","Non-Hispanic Black","(38.66551020200046, -80.71264013499967)",54,"RACE","RACEBLK"
2018,"UT",15.3,8.5,25.9,105,"","","","","Asian","(39.360700171000474, -111.58713063499971)",49,"RACE","RACEASN"
2018,"ID",28.3,22.1,35.5,261,"","","","Less than $15,000","","(43.682630005000476, -114.3637300419997)",16,"INC","INCLESS15"
2018,"VI",NA,NA,NA,NA,"35 - 44","","","","","(18.335765, -64.896335)",78,"AGEYR","AGEYR3544"
2018,"WV",36,33,39.1,1354,"","College graduate","","","","(38.66551020200046, -80.71264013499967)",54,"EDU","EDUCOGRAD"
2018,"SC",19.5,15.4,24.3,420,"18 - 24","","","","","(33.998821303000454, -81.04537120699968)",45,"AGEYR","AGEYR1824"
2018,"PR",32.9,29.6,36.4,1245,"","Some college or technical school","","","","(18.220833, -66.590149)",72,"EDU","EDUCOTEC"
2018,"US",29.5,28.7,30.4,41186,"25 - 34","","","","","",59,"AGEYR","AGEYR2534"
2018,"OH",35.5,33.2,37.9,3263,"","Some college or technical school","","","","(40.06021014100048, -82.40426005599966)",39,"EDU","EDUCOTEC"
2018,"HI",NA,NA,NA,NA,"","","","","Other","(21.304850435000446, -157.85774940299973)",15,"RACE","RACEOTH"
2018,"AR",41.2,35.6,47,399,"35 - 44","","","","","(34.74865012400045, -92.27449074299966)",5,"AGEYR","AGEYR3544"
2018,"MD",36.9,26.7,48.4,144,"","","","","Other","(39.29058096400047, -76.60926011099963)",24,"RACE","RACEOTH"
2018,"MI",32.6,20.9,47,81,"","","","","American Indian/Alaska Native","(44.6613195430005, -84.71439026999968)",26,"RACE","RACENAA"
2018,"ME",35.5,25.4,47.1,193,"","","","","2 or more races","(45.254228894000505, -68.98503133599962)",23,"RACE","RACE2PLUS"
2018,"WI",34.8,30.5,39.3,783,"","","","$50,000 - $74,999","","(44.39319117400049, -89.81637074199966)",55,"INC","INC5075"
2018,"KS",28.8,25.6,32.2,1270,"","","","Data not reported","","(38.34774030000045, -98.20078122699965)",20,"INC","INCNR"
2018,"WY",30.2,23,38.5,193,"","Less than high school","","","","(43.23554134300048, -108.10983035299967)",56,"EDU","EDUHS"
2018,"RI",10.9,4.8,23.1,64,"","","","","Asian","(41.70828019300046, -71.52247031399963)",44,"RACE","RACEASN"
2018,"DE",33.6,30.9,36.3,2119,"","","Male","","","(39.008830667000495, -75.57774116799965)",10,"GEN","MALE"
2013,"US",30,29.2,30.8,58655,"","","","$35,000 - $49,999","","",59,"INC","INC3550"
2015,"US",28.9,28.6,29.1,398316,"","","","","","",59,"OVR","OVERALL"
2016,"NH",31.1,23.5,39.8,356,"","","","Less than $15,000","","(43.655950113, -71.50036092)",33,"INC","INCLESS15"
2016,"WI",48.9,32.3,65.8,60,"","","","","American Indian/Alaska Native","(44.393191174, -89.816370742)",55,"RACE","RACENAA"
2016,"MD",39.2,27.8,51.9,99,"","","","","American Indian/Alaska Native","(39.290580964, -76.609260111)",24,"RACE","RACENAA"
2016,"TX",32.5,18.9,49.9,119,"","","","","American Indian/Alaska Native","(31.827240407, -99.426770206)",48,"RACE","RACENAA"
2018,"KY",45.4,41.1,49.7,1344,"45 - 54","","","","","(37.645970271000465, -84.77497104799966)",21,"AGEYR","AGEYR4554"
2018,"PR",32.8,31.1,34.6,4595,"","","","","Hispanic","(18.220833, -66.590149)",72,"RACE","RACEHIS"
2018,"NJ",34.2,26.6,42.8,317,"","","","","Non-Hispanic Black","(40.13057004800049, -74.27369128799967)",34,"RACE","RACEBLK"
2018,"CO",29.4,25.1,34.1,511,"","Less than high school","","","","(38.843840757000464, -106.13361092099967)",8,"EDU","EDUHS"
2015,"GU",NA,NA,NA,NA,"","","","","Non-Hispanic Black","(13.444304, 144.793731)",66,"RACE","RACEBLK"
2018,"MI",36,34,38.1,2962,"","Some college or technical school","","","","(44.6613195430005, -84.71439026999968)",26,"EDU","EDUCOTEC"
2018,"LA",46.2,42.1,50.4,1136,"","","","","Non-Hispanic Black","(31.31266064400046, -92.44568007099969)",22,"RACE","RACEBLK"
2018,"MD",27.9,26.3,29.4,6662,"65 or older","","","","","(39.29058096400047, -76.60926011099963)",24,"AGEYR","AGEYR65PLUS"
2018,"IN",36.6,34.1,39.2,2337,"","High school graduate","","","","(39.766910452000445, -86.14996019399968)",18,"EDU","EDUHSGRAD"
2018,"MD",36.9,34.4,39.4,2528,"45 - 54","","","","","(39.29058096400047, -76.60926011099963)",24,"AGEYR","AGEYR4554"
2018,"WA",33.2,30.9,35.7,2352,"55 - 64","","","","","(47.52227862900048, -120.47001078999972)",53,"AGEYR","AGEYR5564"
2018,"AL",30.8,18.6,46.4,78,"","","","","Hispanic","(32.84057112200048, -86.63186076199969)",1,"RACE","RACEHIS"
2018,"KS",37.4,35.3,39.5,2962,"","Some college or technical school","","","","(38.34774030000045, -98.20078122699965)",20,"EDU","EDUCOTEC"
2018,"MO",35.1,30.2,40.3,512,"25 - 34","","","","","(38.635790776000476, -92.56630005299968)",29,"AGEYR","AGEYR2534"
2018,"GU",NA,NA,NA,NA,"","","","","Other","(13.444304, 144.793731)",66,"RACE","RACEOTH"
2018,"DE",33.5,31.7,35.4,4629,"","","","","","(39.008830667000495, -75.57774116799965)",10,"OVR","OVERALL"
2018,"FL",16.6,12.7,21.5,762,"18 - 24","","","","","(28.932040377000476, -81.92896053899966)",12,"AGEYR","AGEYR1824"
2018,"OH",26,23,29.3,1592,"","","","Data not reported","","(40.06021014100048, -82.40426005599966)",39,"INC","INCNR"
2014,"US",29.1,23.5,35.3,752,"","","","","Hawaiian/Pacific Islander","",59,"RACE","RACEHPI"
2018,"MN",28,26.7,29.4,5726,"","","","$75,000 or greater","","(46.35564873600049, -94.79420050299967)",27,"INC","INC75PLUS"
2018,"MS",36.9,33,41,955,"","","","$75,000 or greater","","(32.745510099000455, -89.53803082499968)",28,"INC","INC75PLUS"
2018,"GU",29,24.6,33.7,691,"","","Male","","","(13.444304, 144.793731)",66,"GEN","MALE"
2018,"TN",29,26.1,32,1579,"","College graduate","","","","(35.68094058000048, -85.77449091399967)",47,"EDU","EDUCOGRAD"
2018,"MT",34.2,28.1,40.8,402,"","","","Less than $15,000","","(47.06652897200047, -109.42442064499971)",30,"INC","INCLESS15"
2018,"SD",42.6,24.6,62.8,125,"","","","","2 or more races","(44.353130053000484, -100.3735306369997)",46,"RACE","RACE2PLUS"
2018,"GA",33.3,29.6,37.3,935,"","","","$35,000 - $49,999","","(32.83968109300048, -83.62758034599966)",13,"INC","INC3550"
2018,"CA",30.6,28,33.3,1748,"45 - 54","","","","","(37.63864012300047, -120.99999953799971)",6,"AGEYR","AGEYR4554"
2018,"VI",NA,NA,NA,NA,"","High school graduate","","","","(18.335765, -64.896335)",78,"EDU","EDUHSGRAD"
2018,"KS",37.3,35.1,39.7,2581,"","High school graduate","","","","(38.34774030000045, -98.20078122699965)",20,"EDU","EDUHSGRAD"
2018,"NJ",12.3,6.4,22.4,138,"","","","","Asian","(40.13057004800049, -74.27369128799967)",34,"RACE","RACEASN"
2018,"OR",32.7,29,36.6,766,"","","","$50,000 - $74,999","","(44.56744942400047, -120.15503132599969)",41,"INC","INC5075"
2018,"SD",29.2,27.1,31.3,5282,"","","","","Non-Hispanic White","(44.353130053000484, -100.3735306369997)",46,"RACE","RACEWHT"
2018,"VA",30.4,28.6,32.3,4412,"","","Male","","","(37.54268067400045, -78.45789046299967)",51,"GEN","MALE"
2018,"ME",30.5,27.9,33.2,2275,"55 - 64","","","","","(45.254228894000505, -68.98503133599962)",23,"AGEYR","AGEYR5564"
2018,"AL",43.7,40.4,47,1364,"55 - 64","","","","","(32.84057112200048, -86.63186076199969)",1,"AGEYR","AGEYR5564"
2018,"MS",38.5,33.7,43.5,552,"25 - 34","","","","","(32.745510099000455, -89.53803082499968)",28,"AGEYR","AGEYR2534"
2018,"NM",26,13.5,44,69,"","","","","2 or more races","(34.52088095200048, -106.24058098499967)",35,"RACE","RACE2PLUS"
2018,"CO",22,19.3,25,971,"25 - 34","","","","","(38.843840757000464, -106.13361092099967)",8,"AGEYR","AGEYR2534"
2018,"HI",25.9,22.4,29.7,859,"25 - 34","","","","","(21.304850435000446, -157.85774940299973)",15,"AGEYR","AGEYR2534"
2018,"PA",35.6,32.5,38.7,1334,"","Some college or technical school","","","","(40.79373015200048, -77.86070029399963)",42,"EDU","EDUCOTEC"
2018,"MA",26.8,21.1,33.3,295,"","","","","Non-Hispanic Black","(42.27687047000046, -72.08269067499964)",25,"RACE","RACEBLK"
2018,"DC",40.9,34.3,47.8,359,"","","","Less than $15,000","","(38.89037138500049, -77.03196112699965)",11,"INC","INCLESS15"
2018,"ID",28.4,26.3,30.5,3434,"","","","","","(43.682630005000476, -114.3637300419997)",16,"OVR","OVERALL"
2018,"PA",34.9,27.9,42.6,263,"","","","","Hispanic","(40.79373015200048, -77.86070029399963)",42,"RACE","RACEHIS"
2018,"TN",42.7,37,48.6,534,"","","","","Non-Hispanic Black","(35.68094058000048, -85.77449091399967)",47,"RACE","RACEBLK"
2018,"AL",39.2,36.2,42.4,1725,"","Some college or technical school","","","","(32.84057112200048, -86.63186076199969)",1,"EDU","EDUCOTEC"
2018,"MI",33,31.8,34.2,9589,"","","","","","(44.6613195430005, -84.71439026999968)",26,"OVR","OVERALL"
2018,"OH",34,32.6,35.3,10426,"","","","","Non-Hispanic White","(40.06021014100048, -82.40426005599966)",39,"RACE","RACEWHT"
2018,"NJ",20.1,17,23.7,1270,"","College graduate","","","","(40.13057004800049, -74.27369128799967)",34,"EDU","EDUCOGRAD"
2018,"WV",41.1,36.4,45.9,636,"","","","$35,000 - $49,999","","(38.66551020200046, -80.71264013499967)",54,"INC","INC3550"
2018,"FL",34.2,30.2,38.4,1752,"","","","$50,000 - $74,999","","(28.932040377000476, -81.92896053899966)",12,"INC","INC5075"
2018,"OK",40.8,36.5,45.2,661,"45 - 54","","","","","(35.47203135600046, -97.52107021399968)",40,"AGEYR","AGEYR4554"
